date,event,C,teams,place,cost,bp,ed,acc,sp,autox,endu,fuel,pen,total,wrl
2016,Australia,0.90,32,27.,25.,9.,26.,-,-,-,-,-,0,202,341.
2015,Australia,0.92,29,23.,23.,3.,18.,-,-,-,15.,-,0,222,322.
