date,event,C,teams,place,cost,bp,ed,acc,sp,autox,endu,fuel,pen,total,wrl
2013,Michigan,0.97,104,71.,10.,40.,63.,69.,64.,81.,54.,31.,0,248,285.
2011,Michigan,0.97,97,61.,6.,63.,37.,58.,34.,57.,-,-,-10,264,271.
2010,California,0.94,56,39.,38.,28.,37.,29.,26.,32.,-,-,0,205,268.
2009,Virginia,0.92,21,16.,6.,14.,17.,9.,8.,15.,-,-,0,272,216.
2008,California,0.93,59,39.,26.,29.,17.,-,-,40.,-,-,0,203,205.
2008,Michigan,1.00,104,61.,53.,73.,37.,47.,42.,65.,-,-,0,310,163.
2007,California,0.95,59,33.,49.,33.,28.,29.,18.,24.,-,-,0,333,150.
