date,event,C,teams,place,cost,bp,ed,acc,sp,autox,endu,fuel,pen,total,wrl
2021,East,0.91,23,22.,20.,20.,22.,19.,-,13.,-,-,0,150,456.
2014,Italy,0.90,44,43.,-,36.,37.,-,-,-,-,-,-50,49,492.
2010,Michigan,0.96,101,91.,89.,88.,73.,-,-,56.,-,-,0,158,333.
