date,event,C,teams,place,cost,bp,ed,acc,sp,autox,endu,fuel,pen,total,wrl
2022,Netherlands,0.85,14,13.,12.,3.,13.,-,-,-,-,-,-40,66,514.
2017,Italy,0.91,43,40.,38.,39.,41.,-,-,-,-,-,-10,86,472.
2016,Germany,0.99,73,68.,12.,61.,71.,-,-,-,-,-,0,147,412.
