date,event,C,teams,place,cost,bp,ed,acc,sp,autox,endu,fuel,pen,total,wrl
2016,Italy,0.88,38,27.,25.,12.,28.,-,-,-,-,-,0,193,355.
2014,Hungary,0.90,38,32.,31.,34.,32.,25.,-,32.,31.,-,0,199,380.
2013,United Kingdom,0.97,83,64.,62.,45.,60.,-,-,-,-,-,0,151,401.
