date,event,C,teams,place,cost,bp,ed,acc,sp,autox,endu,fuel,pen,total,wrl
2013,Germany,0.97,74,71.,55.,63.,72.,-,-,-,-,-,0,112,447.
2012,Germany,0.98,76,73.,-,50.,70.,-,-,-,-,-,0,85,459.
2010,Germany,0.97,75,74.,-,74.,68.,-,-,-,-,-,0,60,448.
