date,event,C,teams,place,cost,bp,ed,acc,sp,autox,endu,fuel,pen,total,wrl
2018,India,0.85,54,45.,48.,44.,39.,-,-,-,-,-,0,76,561.
2010,Brasil,0.85,17,10.,3.,11.,13.,-,-,8.,-,-,0,158,383.
