date,event,C,teams,place,cost,cost points,bp,bp points,ed,ed points,acc,acc points,sp,sp points,autox,autox points,endu,endu points,fuel,fuel points,pen,total,wrl
2023.05,Michigan,0.95,114,49.,80.,47.6,101.,28.3,59.,60.0,49.,59.3,72.,4.6,57.,61.6,23.,133.4,-,0,0,395,228.
2022.06,Michigan,0.90,43,25.,34.,34.5,6.,72.4,39.,30.0,13.,65.3,17.,43.8,15.,82.8,25.,11.0,-,0,0,340,229.
2022.05,Michigan,0.93,89,51.,54.,57.1,45.,49.3,56.,60.0,-,0,-,0,42.,57.8,30.,44.0,38.,5.7,0,274,358.
2019.06,Lincoln,0.92,76,56.,13.,71.8,55.,45.5,48.,60.0,-,0,-,0,-,0,50.,4.0,-,0,0,181,413.
2018.06,Canada,0.91,23,20.,13.,59.0,2.,70.59,22.,35.0,19.,9.23,-,0,18.,23.37,-,0,-,0,-20,177,496.
2016.06,Canada,0.90,25,25.,-,0,-,0,25.,33.0,-,0,-,0,-,0,-,0,-,0,0,33,516.
