date,event,C,teams,place,cost,cost points,bp,bp points,ed,ed points,acc,acc points,sp,sp points,autox,autox points,endu,endu points,fuel,fuel points,pen,total,wrl
2024.05,Michigan,0.95,108,19.,40.,71.6,16.,56.2,30.,95.0,17.,80.6,4.,70.4,11.,87.9,27.,114.9,37.,23.0,0,600,81.
2023.05,Michigan,0.95,114,37.,51.,61.8,19.,57.8,12.,100.0,18.,79.3,52.,28.5,3.,121.5,73.,6.0,-,0,0,455,119.
2022.05,Michigan,0.93,89,44.,39.,66.9,11.,65.7,12.,100.0,-,0,22.,43.5,28.,90.3,57.,1.0,-,0,0,368,101.
2019.05,Michigan,0.97,108,9.,24.,66.8,42.,56.8,8.,110.0,23.,76.0,18.,43.5,6.,97.5,18.,145.0,16.,67.8,0,663,31.
2018.06,Lincoln,0.93,66,4.,42.,64.3,6.,68.7,11.,100.0,7.,76.9,24.,53.1,7.,102.6,3.,212.7,17.,52.8,0,731,28.
2018.05,Michigan,0.97,114,27.,52.,63.8,18.,66.5,17.,80.0,42.,62.1,8.,50.5,11.,71.2,70.,6.0,26.,57.5,0,458,60.
2017.05,Michigan,0.98,109,7.,56.,64.4,49.,48.6,18.,100.0,40.,69.3,9.,56.8,10.,92.2,5.,219.0,26.,70.4,0,721,15.
2016.05,Michigan,0.98,114,18.,42.,65.1,35.,54.3,10.,106.0,28.,56.4,9.,36.1,11.,112.0,33.,160.0,62.,29.4,0,620,33.
2015.05,Michigan,0.95,108,13.,41.,75.6,15.,63.0,31.,85.0,21.,54.5,22.,22.7,30.,84.4,10.,212.6,21.,75.0,0,673,48.
2014.05,Michigan,0.97,107,21.,85.,57.4,20.,63.7,38.,80.0,38.,48.4,52.,15.2,31.,75.9,19.,144.1,15.,66.1,0,551,89.
2013.05,Michigan,0.97,104,30.,69.,63.6,84.,34.5,39.,80.0,35.,43.6,33.,22.6,34.,90.3,24.,157.1,42.,10.5,-30,472,158.
2012.05,Michigan,0.98,104,61.,75.,62.2,72.,37.0,44.,70.0,7.,64.8,25.,28.7,53.,11.1,54.,10.0,-,0,0,284,244.
2011.05,Michigan,0.97,97,56.,65.,65.5,34.,59.1,37.,80.0,27.,52.1,55.,21.9,57.,7.5,64.,13.0,-,0,0,299,224.
2010.05,Michigan,0.96,101,82.,75.,66.3,54.,43.4,41.,80.0,-,0,-,0,-,0,-,0,-,0,-10,180,236.
2009.05,Michigan,0.97,90,29.,60.,64.7,44.,45.7,50.,60.0,19.,54.4,32.,23.0,46.,58.2,28.,109.6,-,0,0,416,145.
2008.06,California,0.93,59,36.,50.,36.0,48.,34.9,31.,60.0,19.,46.8,17.,30.0,31.,48.0,-,0,-,0,0,256,213.
2005.05,Michigan,0.99,114,69.,78.,72.36,90.,37.32,43.,80.0,69.,35.89,82.,3.3,79.,7.5,43.,72.82,-,0,0,309,72.
2003.05,Michigan,1.00,111,7.,86.,59.91,91.,30.66,15.,100.0,22.,49.46,17.,26.06,12.,120.42,6.,315.78,-,0,0,702,13.
2001.05,Michigan,1.00,108,44.,77.,67.91,33.,56.3,15.,100.0,17.,50.98,8.,36.62,-,0,-,0,-,0,0,312,52.
2000.05,Michigan,0.99,94,72.,41.,65.58,73.,32.13,49.,75.0,-,0,-,0,-,0,-,0,-,0,0,173,53.
1999.05,Michigan,1.00,89,21.,18.,64.96,25.,55.7,8.,135.0,20.,56.58,1.,50.0,8.,118.39,-,0,-,0,0,481,24.
1998.05,Michigan,1.00,81,35.,8.,70.59,31.,54.17,12.,128.0,-,0,5.,46.45,10.,122.52,-,0,-,0,0,422,27.
1997.05,Michigan,0.98,66,7.,2.,92.68,28.,55.74,52.,65.0,9.,50.11,8.,32.12,16.,78.88,6.,322.85,-,0,0,697,15.
1996.05,Michigan,0.99,68,56.,66.,-200.21,39.,51.99,22.,103.03,27.,23.58,14.,18.3,14.,104.15,34.,9.33,-,0,0,110,83.
