date,event,C,teams,place,cost,bp,ed,acc,sp,autox,endu,fuel,pen,total,wrl
2019,India,0.85,54,16.,18.,8.,16.,-,-,-,-,-,0,195,389.
2018,India,0.85,54,11.,9.,1.,6.,-,-,-,-,-,0,257,340.
2013,Italy,0.94,42,38.,21.,-,41.,-,-,-,-,-,0,88,470.
2007,United Kingdom,0.97,69,58.,39.,57.,-,-,-,-,-,-,0,92,310.
