date,event,C,teams,place,cost,cost points,bp,bp points,ed,ed points,acc,acc points,sp,sp points,autox,autox points,endu,endu points,fuel,fuel points,pen,total,wrl
2022.08,East,0.91,19,10.,15.,47.96,18.,35.05,16.,65.0,-,0,14.,29.29,13.,4.65,5.,171.87,4.,39.91,0,394,231.
2022.07,Italy,0.86,24,16.,3.,85.49,21.,8.67,10.,117.63,13.,57.96,11.,19.65,-,0,-,0,-,0,0,289,256.
2021.10,Italy,0.89,17,13.,11.,66.37,13.,9.57,12.,93.48,10.,50.81,11.,27.0,10.,72.76,13.,4.0,-,0,0,324,253.
2021.08,Spain,0.85,17,8.,9.,80.6,14.,32.7,9.,65.0,10.,29.7,7.,37.8,9.,4.5,8.,78.6,4.,67.4,0,396,267.
2019.08,Germany,0.97,60,48.,39.,69.8,48.,39.71,49.,50.0,37.,35.78,33.,3.5,45.,4.5,20.,25.0,-,0,-25,203,216.
2017.08,Czech Republic,0.92,33,11.,4.,92.0,20.,55.0,30.,48.0,17.,50.14,6.,59.4,20.,53.91,11.,169.37,15.,34.42,0,562,126.
2017.07,Italy,0.91,43,8.,11.,82.13,13.,55.1,14.,116.9,13.,58.01,19.,19.17,12.,87.8,12.,139.99,13.,49.44,0,609,165.
2016.08,Germany,0.99,73,60.,24.,70.37,30.,50.83,39.,75.0,-,0,-,0,-,0,-,0,-,0,0,196,286.
2016.07,Italy,0.88,38,19.,9.,76.69,14.,56.84,21.,87.02,14.,36.01,11.,27.43,11.,65.51,-,0,-,0,0,350,251.
2015.09,Italy,0.87,43,33.,24.,70.13,31.,46.39,25.,98.28,23.,21.53,21.,2.5,31.,17.3,24.,14.0,-,0,0,270,261.
2014.09,Italy,0.90,44,22.,29.,60.51,13.,59.69,38.,61.31,16.,52.65,20.,17.79,22.,39.13,18.,74.79,20.,16.12,0,382,245.
2014.08,Germany,0.98,74,57.,63.,37.96,54.,41.05,46.,70.0,32.,43.55,-,0,45.,4.5,-,0,-,0,0,197,311.
2013.09,Italy,0.94,42,25.,10.,65.8,17.,51.6,23.,85.0,-,0,-,0,16.,65.0,23.,14.0,-,0,0,281,266.
2013.08,Germany,0.97,74,49.,51.,54.3,60.,30.1,63.,60.0,24.,62.1,-,0,52.,4.5,29.,78.0,-,0,0,289,326.
2010.09,Italy,0.94,41,38.,37.,2.55,34.,29.85,41.,33.0,28.,32.4,-,0,27.,13.79,-,0,-,0,-55,57,438.
2009.09,Italy,0.92,36,36.,35.,-26.95,25.,36.69,30.,71.0,-,0,-,0,-,0,-,0,-,0,0,81,399.
2008.09,Italy,0.92,31,29.,25.,40.6,17.,52.5,31.,35.0,24.,17.6,-,0,23.,20.1,-,0,-,0,0,166,329.
