date,event,C,teams,place,cost,bp,ed,acc,sp,autox,endu,fuel,pen,total,wrl
2017,Brasil,0.85,40,30.,12.,38.,26.,-,-,-,-,-,0,89,521.
2016,Brasil,0.85,31,30.,27.,16.,-,-,-,-,-,-,0,57,518.
2015,Brasil,0.85,31,25.,24.,20.,28.,-,-,-,19.,-,0,103,478.
2014,Brasil,0.85,26,23.,16.,-,-,-,-,-,-,-,0,61,476.
2013,Brasil,0.85,24,20.,15.,21.,20.,-,-,-,-,-,0,123,472.
2012,Brasil,0.85,26,25.,22.,-,-,-,-,-,-,-,0,31,503.
