date,event,C,teams,place,cost,cost points,bp,bp points,ed,ed points,acc,acc points,sp,sp points,autox,autox points,endu,endu points,fuel,fuel points,pen,total,wrl
2023.05,Michigan,0.95,114,40.,7.,81.6,5.,70.5,12.,100.0,53.,57.1,18.,44.7,43.,72.9,54.,10.0,-,0,0,437,135.
2019.05,Michigan,0.97,108,44.,17.,67.7,15.,66.0,19.,90.0,41.,64.1,18.,43.5,31.,71.5,75.,5.0,42.,41.9,0,450,111.
2018.06,Lincoln,0.93,66,18.,18.,69.6,1.,75.0,4.,130.0,15.,72.0,13.,59.1,14.,88.9,35.,7.0,-,0,0,502,103.
2017.12,Brasil,0.85,40,3.,16.,55.7,3.,64.5,2.,125.0,1.,100.0,4.,66.3,1.,125.0,6.,20.0,-,0,0,556,100.
2016.11,Brasil,0.85,31,3.,28.,23.76,23.,25.26,12.,79.95,5.,63.14,5.,33.98,4.,105.55,3.,287.02,5.,84.2,0,703,99.
2015.10,Brasil,0.85,31,9.,13.,57.0,6.,79.85,16.,39.13,-,0,-,0,6.,111.1,9.,17.0,-,0,0,304,217.
2014.10,Brasil,0.85,26,5.,15.,64.0,12.,40.0,10.,72.0,10.,30.0,8.,25.0,12.,7.0,3.,226.0,3.,97.0,0,563,182.
2013.11,Brasil,0.85,24,9.,13.,56.5,13.,39.1,11.,70.75,5.,43.4,8.,2.5,6.,7.5,6.,26.0,-,0,0,246,315.
2012.12,Brasil,0.85,26,9.,4.,77.5,12.,50.06,8.,83.35,-,0,-,0,-,0,5.,22.0,-,0,0,233,256.
2011.11,Brasil,0.85,21,6.,10.,61.2,4.,67.27,6.,85.17,7.,35.63,8.,2.5,8.,9.41,6.,123.98,2.,89.21,0,474,187.
2010.11,Brasil,0.85,17,5.,8.,60.3,3.,60.79,7.,77.5,-,0,5.,22.16,4.,101.25,-,0,-,0,0,322,284.
2009.11,Brasil,0.85,14,8.,2.,63.84,11.,12.5,4.,68.4,-,0,-,0,7.,7.5,-,0,-,0,0,152,357.
2008.11,Brasil,0.85,10,4.,2.,77.4,8.,25.0,6.,48.83,3.,45.77,3.,2.5,4.,10.12,-,0,-,0,0,210,329.
2007.11,Brasil,0.85,11,8.,8.,55.2,10.,32.14,5.,34.47,-,0,-,0,-,0,-,0,-,0,0,122,337.
