date,event,C,teams,place,cost,cost points,bp,bp points,ed,ed points,acc,acc points,sp,sp points,autox,autox points,endu,endu points,fuel,fuel points,pen,total,wrl
2022.05,Michigan,0.93,89,3.,52.,58.7,46.,49.2,3.,135.0,1.,100.0,26.,40.7,3.,123.4,4.,229.7,19.,58.8,0,796,34.
2019.05,Michigan,0.97,108,24.,72.,60.0,30.,61.4,45.,70.0,26.,74.4,41.,33.7,32.,70.8,20.,134.4,45.,37.6,0,542,142.
2018.05,Michigan,0.97,114,89.,62.,62.4,15.,68.4,17.,80.0,-,0,90.,3.5,-,0,83.,2.0,-,0,0,216,208.
2017.05,Michigan,0.98,109,40.,62.,63.3,14.,63.6,18.,100.0,11.,91.0,25.,41.6,8.,97.9,89.,5.0,-,0,0,462,59.
2016.05,Michigan,0.98,114,9.,42.,65.1,6.,65.1,9.,108.0,8.,64.3,34.,23.7,7.,116.9,22.,188.0,44.,56.2,0,687,7.
2015.05,Michigan,0.95,108,2.,60.,71.2,5.,70.0,2.,140.0,1.,75.0,37.,16.9,4.,125.0,2.,273.8,25.,72.9,0,845,5.
2014.05,Michigan,0.97,107,9.,59.,66.9,5.,74.2,15.,100.0,26.,55.4,20.,30.0,15.,101.0,9.,226.9,11.,70.9,0,725,20.
2013.05,Michigan,0.97,104,10.,89.,57.8,56.,44.2,10.,100.0,16.,52.9,29.,25.0,19.,111.6,5.,280.9,11.,58.3,0,731,32.
2012.05,Michigan,0.98,104,19.,47.,70.8,8.,68.7,27.,90.0,42.,44.4,20.,30.6,26.,53.5,15.,177.9,43.,22.5,0,558,78.
2011.05,Michigan,0.97,97,27.,49.,71.1,6.,71.5,15.,100.0,14.,60.4,24.,38.3,24.,80.2,48.,18.0,-,0,0,440,114.
2010.05,Michigan,0.96,101,43.,81.,64.8,8.,65.9,4.,110.0,22.,53.5,36.,24.8,36.,51.9,-,0,-,0,0,371,96.
2009.05,Michigan,0.97,90,21.,85.,37.1,3.,70.4,29.,80.0,21.,52.1,24.,26.8,14.,102.3,26.,129.9,-,0,0,499,27.
2008.05,Michigan,1.00,104,9.,41.,79.3,4.,65.9,10.,110.0,23.,54.7,29.,32.0,20.,118.2,11.,286.4,-,0,0,746,7.
2007.05,Michigan,0.99,105,6.,30.,80.54,9.,69.25,14.,100.0,9.,63.27,32.,33.06,7.,124.05,9.,284.7,-,0,0,755,11.
2006.05,Michigan,0.99,118,8.,40.,82.38,64.,45.01,40.,70.0,26.,42.05,16.,22.67,23.,103.08,2.,358.29,-,0,0,723,30.
2005.05,Michigan,0.99,114,53.,40.,81.06,55.,52.02,43.,80.0,56.,43.29,14.,40.06,23.,89.47,-,0,-,0,0,386,85.
2004.05,Michigan,1.00,129,38.,34.,76.67,33.,57.8,21.,100.0,9.,63.89,30.,31.8,21.,94.18,-,0,-,0,0,424,63.
2003.05,Michigan,1.00,111,61.,31.,78.95,75.,38.63,15.,100.0,-,0,-,0,40.,70.38,-,0,-,0,0,288,70.
2002.05,Michigan,0.99,121,27.,13.,81.73,34.,53.0,18.,100.0,4.,64.18,56.,11.94,17.,92.14,29.,75.55,-,0,0,479,30.
2001.05,Michigan,1.00,108,32.,6.,86.78,19.,63.9,15.,100.0,23.,48.2,27.,24.24,19.,98.78,-,0,-,0,0,422,19.
2000.05,Michigan,0.99,94,4.,10.,73.83,39.,51.39,26.,95.0,8.,68.5,-,0,5.,124.23,5.,266.52,-,0,0,679,4.
1999.05,Michigan,1.00,89,9.,35.,50.18,60.,39.08,34.,90.0,11.,61.5,37.,23.21,9.,115.13,11.,257.03,-,0,0,636,11.
1998.05,Michigan,1.00,81,14.,15.,64.99,6.,67.81,6.,129.0,57.,1.61,2.,47.37,19.,114.92,14.,236.24,-,0,0,662,15.
1997.05,Michigan,0.98,66,18.,24.,24.88,11.,60.58,24.,100.0,2.,72.06,18.,23.31,15.,79.9,26.,103.28,-,0,0,464,29.
1996.05,Michigan,0.99,68,33.,16.,36.87,58.,35.46,30.,86.77,9.,44.94,-,0,26.,72.52,-,0,-,0,0,277,40.
1995.05,Michigan,0.99,69,53.,11.,48.78,49.,26.19,36.,80.0,-,0,-,0,-,0,-,0,-,0,0,155,39.
1994.05,Michigan,0.96,58,5.,1.,78.59,19.,59.59,20.,100.0,31.,44.95,19.,33.17,15.,110.42,8.,248.67,32.,3.05,0,678,6.
