date,event,C,teams,place,cost,bp,ed,acc,sp,autox,endu,fuel,pen,total,wrl
2017,United Kingdom,0.85,62,60.,53.,47.,62.,-,-,-,-,-,0,55,531.
2015,Italy,0.87,43,43.,36.,37.,41.,-,-,-,-,-,-60,61,500.
