date,event,C,teams,place,cost,cost points,bp,bp points,ed,ed points,acc,acc points,sp,sp points,autox,autox points,endu,endu points,fuel,fuel points,pen,total,wrl
2024.09,Italy,0.85,13,11.,10.,38.47,13.,5.92,11.,23.81,-,0,-,0,-,0,-,0,-,0,0,68,340.
