date,event,C,teams,place,cost,bp,ed,acc,sp,autox,endu,fuel,pen,total,wrl
2010,Italy,0.94,41,41.,-,-,35.,-,33.,29.,-,-,-55,29,455.
2008,Germany,0.94,77,75.,77.,61.,75.,-,-,-,-,-,0,96,376.
