date,event,C,teams,place,cost,bp,ed,acc,sp,autox,endu,fuel,pen,total,wrl
2020,India,0.85,41,25.,21.,22.,31.,-,-,-,-,-,0,131,493.
2019,India,0.85,54,26.,21.,29.,43.,-,-,-,-,-,0,140,479.
2018,India,0.85,54,27.,20.,43.,21.,-,-,-,-,-,-10,142,476.
