date,event,C,teams,place,cost,cost points,bp,bp points,ed,ed points,acc,acc points,sp,sp points,autox,autox points,endu,endu points,fuel,fuel points,pen,total,wrl
2017.12,Australia,0.88,16,9.,7.,65.1,9.,59.8,10.,89.0,8.,53.2,8.,3.5,-,0,-,0,-,0,0,270,275.
2016.12,Australia,0.90,32,15.,7.,70.9,31.,42.8,15.,110.9,15.,42.6,17.,3.5,14.,50.0,13.,18.0,-,0,0,339,213.
2015.12,Australia,0.92,29,17.,16.,63.4,12.,64.3,15.,108.0,12.,31.3,11.,34.2,15.,52.6,22.,5.0,-,0,0,359,178.
2014.12,Australia,0.89,22,15.,15.,58.0,7.,59.0,7.,127.0,3.,54.0,12.,39.0,18.,20.0,13.,57.0,-,0,0,418,125.
2013.12,Australia,0.87,23,4.,13.,61.5,16.,33.2,4.,177.0,3.,38.7,6.,50.2,14.,45.4,5.,258.2,-,0,0,664,64.
2012.12,Australia,0.88,21,10.,6.,71.7,11.,35.3,14.,104.0,12.,34.3,13.,29.9,14.,57.6,10.,220.5,-,0,0,553,104.
2011.12,Australia,0.87,23,13.,13.,62.94,10.,45.29,20.,94.0,9.,40.38,13.,28.9,10.,37.41,11.,127.23,15.,51.54,0,488,171.
2010.12,Australia,0.90,27,12.,17.,61.8,26.,29.6,21.,61.0,-,0,-,0,8.,58.1,10.,123.9,-,0,0,334,204.
2009.12,Australia,0.89,21,14.,4.,63.72,14.,51.36,8.,89.0,-,0,-,0,10.,7.5,-,0,-,0,0,212,174.
2008.11,Australia,0.94,24,6.,13.,67.3,10.,59.4,9.,113.0,10.,34.5,4.,41.9,11.,42.6,4.,214.2,-,0,0,573,52.
2007.12,Australia,0.92,22,10.,7.,80.4,14.,44.4,5.,100.0,-,0,-,0,-,0,5.,251.3,-,0,0,476,76.
2006.12,Australia,0.93,27,5.,7.,74.6,2.,69.6,11.,83.3,14.,49.0,4.,42.7,11.,61.2,5.,291.8,-,0,0,672,70.
2005.12,Australia,0.92,24,16.,13.,69.2,7.,61.1,12.,92.0,14.,33.4,14.,26.1,14.,7.5,-,0,-,0,0,289,112.
2004.12,Australia,0.93,22,12.,18.,43.5,10.,61.96,1.,136.0,11.,42.95,2.,44.01,14.,18.53,-,0,-,0,0,347,49.
2003.12,Australia,0.95,21,8.,13.,64.44,10.,58.04,10.,106.8,10.,52.94,12.,26.95,7.,112.33,6.,315.9,-,0,0,737,19.
2002.12,Australia,0.87,18,9.,5.,69.76,1.,75.0,15.,88.0,8.,57.74,11.,30.31,11.,72.34,10.,199.67,-,0,0,593,55.
2001.12,Australia,0.85,18,18.,16.,30.3,18.,26.1,17.,82.0,-,0,-,0,-,0,-,0,-,0,0,138,148.
