date,event,C,teams,place,cost,bp,ed,acc,sp,autox,endu,fuel,pen,total,wrl
2017,Lincoln,0.92,70,60.,15.,54.,63.,-,-,55.,34.,-,0,178,391.
2014,Michigan,0.97,107,103.,106.,97.,103.,43.,57.,71.,59.,-,-50,58,415.
2013,Lincoln,0.93,60,36.,15.,54.,39.,-,-,50.,27.,14.,0,354,298.
2012,Lincoln,0.94,65,64.,59.,64.,38.,-,-,-,-,-,-50,51,467.
2004,Michigan,1.00,129,90.,90.,49.,115.,68.,82.,75.,-,-,0,228,161.
2003,Michigan,1.00,111,106.,111.,85.,71.,-,-,-,-,-,0,71,167.
2002,Michigan,0.99,121,64.,65.,65.,76.,25.,65.,60.,-,-,0,246,93.
2001,Michigan,1.00,108,76.,70.,96.,63.,54.,-,55.,-,-,0,202,85.
