date,event,C,teams,place,cost,cost points,bp,bp points,ed,ed points,acc,acc points,sp,sp points,autox,autox points,endu,endu points,fuel,fuel points,pen,total,wrl
2021.08,Germany,0.93,21,13.,20.,34.2,20.,34.26,18.,50.0,13.,41.86,15.,18.2,10.,32.72,11.,138.4,1.,100.0,0,450,202.
2021.08,Spain,0.85,17,6.,4.,95.0,17.,18.0,11.,61.0,8.,35.5,8.,30.4,7.,33.2,6.,107.0,1.,100.0,0,480,263.
2019.08,Germany,0.97,60,50.,54.,43.62,46.,44.16,37.,65.0,42.,25.23,30.,18.77,-,0,-,0,-,0,0,197,372.
2019.08,Austria,0.95,34,30.,22.,64.0,21.,50.9,32.,41.1,-,0,-,0,17.,10.2,-,0,-,0,-20,146,373.
2019.07,Italy,0.87,40,26.,19.,64.67,27.,38.27,21.,102.92,-,0,-,0,18.,48.12,-,0,-,0,-20,234,327.
2018.08,Germany,0.97,57,40.,43.,61.0,33.,49.45,30.,80.0,39.,27.7,38.,12.51,36.,34.94,-,0,-,0,0,266,306.
2017.08,Germany,0.97,64,39.,28.,80.0,33.,50.2,44.,70.0,33.,43.24,31.,34.44,48.,4.5,19.,25.0,-,0,5,302,306.
2017.08,Austria,0.97,31,25.,9.,90.0,22.,37.9,27.,68.1,24.,17.1,16.,49.3,14.,4.5,11.,25.0,-,0,-40,252,350.
2016.08,Germany,0.99,73,66.,46.,57.27,43.,45.63,60.,50.0,-,0,49.,6.37,-,0,-,0,-,0,0,159,391.
2016.08,Austria,0.97,21,21.,17.,50.4,18.,29.9,20.,60.9,19.,26.4,21.,3.5,21.,4.5,17.,10.0,-,0,-50,136,385.
2016.07,Italy,0.88,38,24.,23.,60.54,30.,40.26,19.,89.31,17.,29.56,-,0,21.,28.45,26.,2.0,-,0,0,250,338.
2015.09,Italy,0.87,43,37.,39.,47.77,28.,51.03,34.,72.41,-,0,-,0,-,0,34.,1.0,-,0,0,172,427.
2015.08,Austria,0.94,20,20.,16.,42.0,19.,18.9,19.,52.8,-,0,-,0,-,0,14.,4.0,-,0,0,118,419.
2013.08,Germany,0.97,74,74.,74.,2.6,69.,20.8,69.,45.0,-,0,-,0,-,0,-,0,-,0,0,68,395.
2012.09,Italy,0.90,37,19.,34.,35.14,24.,55.5,32.,62.0,19.,44.17,25.,11.68,17.,24.36,12.,168.25,-,0,-50,351,301.
2012.08,Hungary,0.91,39,38.,28.,59.24,17.,61.5,38.,1.0,-,0,-,0,-,0,-,0,-,0,0,122,411.
2011.09,Italy,0.92,49,44.,43.,12.0,42.,37.0,43.,59.0,32.,41.7,33.,6.9,-,0,-,0,-,0,0,156,372.
