date,event,C,teams,place,cost,bp,ed,acc,sp,autox,endu,fuel,pen,total,wrl
2022,Michigan,0.90,43,34.,40.,8.,14.,-,-,-,-,-,0,149,326.
2019,Lincoln,0.92,76,48.,66.,42.,35.,22.,-,49.,32.,-,0,248,272.
2018,Lincoln,0.93,66,25.,14.,9.,60.,45.,10.,38.,19.,1.,-10,460,164.
2017,Lincoln,0.92,70,51.,53.,53.,41.,-,-,34.,52.,-,0,247,201.
2016,Lincoln,0.92,69,13.,51.,57.,55.,42.,26.,28.,9.,2.,0,588,148.
2015,Lincoln,0.94,64,39.,8.,39.,48.,32.,31.,30.,41.,-,0,332,265.
2014,Lincoln,0.94,66,61.,7.,62.,61.,-,-,-,30.,-,0,173,392.
