date,event,C,teams,place,cost,bp,ed,acc,sp,autox,endu,fuel,pen,total,wrl
2002,Michigan,0.99,121,120.,116.,-,-,-,-,-,-,-,0,36,171.
1999,Michigan,1.00,89,18.,64.,17.,46.,33.,17.,28.,12.,-,0,575,16.
1995,Michigan,0.99,69,62.,51.,-,54.,30.,-,42.,-,-,0,105,73.
