date,event,C,teams,place,cost,cost points,bp,bp points,ed,ed points,acc,acc points,sp,sp points,autox,autox points,endu,endu points,fuel,fuel points,pen,total,wrl
2021.10,Italy,0.89,17,1.,3.,98.39,1.,75.0,2.,148.91,9.,57.87,5.,61.96,3.,113.92,1.,275.0,1.,100.0,0,931,9.
2021.08,East,0.91,23,8.,2.,99.0,8.,68.27,3.,137.0,1.,75.0,3.,61.05,3.,87.22,-,0,-,0,0,528,21.
2021.07,Austria,0.93,27,3.,1.,99.0,2.,74.0,6.,98.9,3.,57.4,3.,71.0,4.,77.0,2.,316.0,4.,86.4,-30,850,2.
2021.07,Netherlands,0.91,26,1.,5.,95.0,8.,67.51,2.,145.29,13.,47.09,2.,74.15,1.,100.0,3.,283.33,2.,91.76,-30,874,4.
2019.08,Germany,0.97,60,16.,2.,99.0,16.,64.18,3.,142.0,24.,50.94,4.,71.37,5.,83.07,-,0,-,0,0,511,23.
2019.08,Austria,0.95,34,1.,4.,94.0,8.,64.7,2.,140.0,4.,61.8,2.,64.0,4.,92.5,1.,325.0,7.,42.5,0,884,3.
2019.07,East,0.93,25,1.,2.,99.0,20.,44.7,14.,110.0,1.,75.0,2.,73.86,3.,97.39,1.,325.0,4.,44.22,0,869,10.
2018.09,Japan,0.95,86,5.,67.,12.36,21.,52.5,1.,150.0,16.,69.21,1.,75.0,3.,116.14,13.,232.46,47.,32.57,0,740,33.
2018.08,Germany,0.97,57,9.,6.,95.0,14.,60.37,3.,148.0,18.,46.19,7.,56.16,15.,66.01,7.,243.72,23.,24.85,0,740,61.
2018.08,Austria,0.94,30,8.,3.,95.0,9.,57.8,5.,125.0,7.,43.4,9.,57.2,11.,56.9,-,0,-,0,0,435,151.
2018.07,Italy,0.85,46,13.,11.,85.34,6.,65.15,1.,150.0,24.,41.26,4.,50.88,3.,108.82,33.,9.0,-,0,0,510,158.
2017.08,Germany,0.97,64,44.,23.,83.0,24.,55.39,1.,150.0,52.,3.5,-,0,-,0,-,0,-,0,10,282,175.
