date,event,C,teams,place,cost,cost points,bp,bp points,ed,ed points,acc,acc points,sp,sp points,autox,autox points,endu,endu points,fuel,fuel points,pen,total,wrl
2022.05,Michigan,0.93,89,48.,44.,64.8,14.,63.3,56.,60.0,8.,81.6,48.,16.2,52.,24.0,45.,5.0,-,0,0,315,295.
2019.05,Michigan,0.97,108,97.,96.,54.8,9.,69.1,99.,45.0,-,0,-,0,-,0,69.,8.0,-,0,0,177,312.
2018.05,Michigan,0.97,114,49.,97.,56.7,10.,71.0,17.,80.0,26.,74.6,30.,35.9,58.,26.0,87.,1.0,-,0,0,345,197.
2017.05,Michigan,0.98,109,65.,55.,64.6,16.,62.3,51.,70.0,34.,71.3,76.,10.0,64.,40.4,69.,11.0,-,0,0,330,161.
2016.05,Michigan,0.98,114,41.,84.,59.8,24.,58.2,12.,100.0,40.,50.8,83.,2.5,37.,69.6,55.,86.0,9.,83.2,0,510,141.
2015.05,Michigan,0.95,108,40.,65.,70.4,79.,40.6,57.,70.0,38.,42.5,54.,7.0,55.,55.8,33.,70.0,14.,80.5,0,437,219.
2014.05,Michigan,0.97,107,88.,92.,56.0,104.,21.0,38.,80.0,70.,23.1,67.,2.5,65.,21.5,-,0,-,0,-30,174,340.
2013.05,Michigan,0.97,104,79.,71.,63.4,30.,52.0,10.,100.0,-,0,-,0,-,0,-,0,-,0,0,215,259.
2012.05,Michigan,0.98,104,42.,78.,60.8,19.,61.6,44.,70.0,68.,16.4,55.,17.3,55.,7.5,43.,66.7,3.,93.8,0,394,205.
2011.05,Michigan,0.97,97,76.,52.,69.7,21.,66.1,37.,80.0,-,0,-,0,-,0,74.,8.0,-,0,-10,214,280.
2010.05,Michigan,0.96,101,66.,93.,56.6,27.,56.7,41.,80.0,53.,35.3,61.,8.1,56.,7.5,-,0,-,0,0,244,246.
2009.05,Michigan,0.97,90,57.,86.,32.3,41.,48.9,62.,45.0,13.,57.0,57.,10.3,37.,66.5,-,0,-,0,0,260,227.
2007.05,Michigan,0.99,105,82.,100.,60.36,53.,48.59,68.,60.0,70.,16.44,60.,18.64,78.,14.56,-,0,-,0,0,219,233.
2006.05,Michigan,0.99,118,100.,77.,74.59,82.,38.78,73.,50.0,-,0,-,0,76.,7.5,-,0,-,0,0,171,229.
2005.05,Michigan,0.99,114,105.,103.,58.79,86.,38.33,99.,50.0,90.,3.5,83.,2.5,79.,7.5,-,0,-,0,0,161,201.
2003.05,Michigan,1.00,111,90.,89.,58.58,43.,49.68,71.,60.0,74.,3.5,56.,2.5,74.,7.5,-,0,-,0,0,182,135.
2002.05,Michigan,0.99,121,81.,85.,64.87,4.,72.8,76.,60.0,-,0,69.,2.47,-,0,-,0,-,0,0,200,118.
2001.05,Michigan,1.00,108,82.,74.,69.05,61.,46.5,63.,60.0,-,0,36.,14.66,-,0,-,0,-,0,0,190,97.
2000.05,Michigan,0.99,94,82.,89.,29.0,42.,51.07,68.,55.0,-,0,-,0,-,0,-,0,-,0,0,135,100.
1996.05,Michigan,0.99,68,40.,4.,54.45,31.,57.72,39.,75.29,-,0,-,0,45.,7.66,31.,30.88,-,0,0,226,55.
