date,event,C,teams,place,cost,bp,ed,acc,sp,autox,endu,fuel,pen,total,wrl
2022,Spain,0.85,15,15.,15.,15.,14.,-,-,-,-,-,0,103,430.
2019,Spain,0.94,28,20.,20.,27.,25.,-,19.,18.,10.,4.,0,224,444.
2018,Spain,0.96,37,34.,34.,-,32.,30.,-,22.,-,-,0,53,550.
2017,Spain,0.94,31,27.,25.,29.,29.,23.,18.,20.,-,-,0,146,486.
2017,Italy,0.91,43,42.,43.,42.,25.,-,-,-,-,-,-60,62,509.
2016,Spain,0.97,36,33.,-,30.,34.,-,-,-,-,-,0,79,506.
2015,Spain,0.90,28,27.,-,25.,28.,-,-,-,-,-,0,68,482.
