date,event,C,teams,place,cost,bp,ed,acc,sp,autox,endu,fuel,pen,total,wrl
2020,India,0.85,41,23.,36.,23.,7.,-,-,-,-,-,-10,156,487.
2019,Lincoln,0.92,76,63.,71.,29.,62.,-,-,-,-,-,0,155,519.
2018,Italy,0.85,46,44.,25.,5.,31.,-,-,-,-,-,-140,69,560.
2017,Japan,0.92,83,83.,-,42.,83.,-,-,-,-,-,-10,32,525.
2016,Japan,0.94,83,74.,52.,11.,-,-,-,-,-,-,0,73,463.
2015,Italy,0.87,43,35.,1.,31.,40.,-,-,-,-,-,0,184,396.
2014,Italy,0.90,44,35.,9.,41.,44.,30.,30.,31.,31.,-,0,151,429.
2013,Lincoln,0.93,60,60.,24.,42.,60.,-,-,-,-,-,-10,116,437.
