date,event,C,teams,place,cost,bp,ed,acc,sp,autox,endu,fuel,pen,total,wrl
2014,Germany,0.98,74,74.,71.,64.,-,-,-,-,-,-,-125,-80,-
2012,Italy,0.90,37,36.,36.,8.,36.,-,-,-,-,-,0,86,468.
