date,event,C,teams,place,cost,cost points,bp,bp points,ed,ed points,acc,acc points,sp,sp points,autox,autox points,endu,endu points,fuel,fuel points,pen,total,wrl
2022.08,East,0.91,19,11.,3.,91.33,9.,59.75,10.,85.0,11.,24.88,5.,54.54,8.,46.59,-,0,-,0,0,362,235.
2022.07,Austria,0.95,24,14.,1.,98.0,7.,61.8,9.,107.7,19.,3.5,5.,60.6,-,0,-,0,-,0,0,332,245.
2022.07,United Kingdom,0.85,51,15.,7.,85.0,15.,82.6,6.,115.0,-,0,-,0,-,0,-,0,-,0,15,298,265.
2021.07,United Kingdom,0.85,32,14.,3.,112.8,9.,77.5,4.,129.0,-,0,-,0,-,0,19.,1.0,-,0,0,320,281.
2019.08,Germany,0.97,60,40.,23.,83.37,26.,56.34,15.,100.0,-,0,-,0,42.,10.74,-,0,-,0,-10,240,261.
2019.08,Austria,0.95,34,27.,19.,67.1,14.,59.5,7.,119.8,-,0,-,0,18.,9.6,-,0,-,0,-40,216,209.
2019.07,United Kingdom,0.85,64,15.,13.,90.4,9.,60.8,8.,115.0,-,0,-,0,28.,14.1,10.,84.4,9.,49.9,0,415,120.
2018.08,Austria,0.94,30,3.,9.,90.0,11.,48.1,4.,126.0,10.,38.0,16.,41.2,6.,73.0,2.,286.4,5.,6.5,0,709,66.
2018.07,East,0.92,28,10.,8.,85.7,12.,58.45,7.,115.0,18.,39.41,12.,49.37,23.,28.01,11.,99.2,11.,39.72,0,515,128.
2018.07,United Kingdom,0.88,70,16.,2.,98.0,5.,64.8,5.,140.0,30.,10.6,13.,18.4,5.,102.5,29.,11.0,-,0,-1,444,136.
2017.08,Germany,0.97,64,40.,23.,83.0,9.,63.12,5.,116.0,51.,21.23,34.,28.03,-,0,-,0,-,0,10,301,143.
2017.08,Czech Republic,0.92,33,19.,12.,79.0,1.,75.0,4.,135.0,33.,3.5,9.,58.33,7.,68.27,-,0,-,0,0,419,82.
2017.07,United Kingdom,0.85,62,9.,9.,67.4,13.,63.2,2.,145.0,18.,29.8,1.,50.0,5.,135.8,25.,13.0,3.,73.0,0,577,24.
2016.08,Czech Republic,0.90,25,1.,1.,83.0,2.,74.0,2.,140.0,7.,40.9,12.,24.73,2.,148.49,2.,278.11,1.,100.0,0,889,6.
2016.07,East,0.89,28,5.,7.,66.2,1.,75.0,2.,146.0,7.,48.8,4.,47.5,7.,125.0,5.,209.0,4.,67.0,-40,744,14.
2016.07,United Kingdom,0.98,106,4.,9.,71.8,6.,70.0,5.,139.0,18.,44.9,22.,28.7,22.,90.0,6.,203.9,15.,59.6,0,708,13.
2015.08,Spain,0.90,28,6.,14.,49.22,10.,61.37,5.,121.0,9.,54.44,9.,45.38,7.,53.4,5.,225.68,4.,72.1,0,683,17.
2015.08,Austria,0.94,20,5.,10.,72.3,6.,52.1,4.,114.8,8.,57.6,3.,55.3,7.,77.8,4.,244.9,8.,69.4,0,744,15.
2015.07,United Kingdom,0.94,92,4.,54.,43.9,22.,57.5,12.,125.0,18.,34.5,13.,24.2,12.,94.7,1.,300.0,10.,68.6,0,748,25.
2014.08,Austria,0.91,19,5.,6.,69.0,4.,52.7,5.,115.4,4.,65.9,3.,44.2,7.,74.0,4.,232.9,6.,60.8,0,715,41.
2014.08,Germany,0.98,74,30.,17.,74.93,21.,56.27,5.,140.0,25.,49.12,24.,38.55,9.,63.71,-,0,-,0,0,423,61.
2014.07,United Kingdom,0.98,90,7.,4.,75.0,6.,65.1,7.,135.0,8.,37.6,9.,35.6,12.,84.4,4.,235.9,11.,63.7,0,732,34.
2013.08,Germany,0.97,74,28.,34.,69.2,50.,43.3,17.,115.0,16.,64.6,30.,36.0,17.,63.4,-,0,3.,97.0,0,488,79.
2013.07,United Kingdom,0.97,83,20.,29.,57.5,39.,50.9,8.,133.0,17.,49.3,7.,38.6,8.,124.5,30.,11.0,-,0,0,465,63.
2012.07,Austria,0.95,37,4.,5.,70.4,3.,72.7,5.,125.0,19.,35.9,17.,42.8,4.,88.7,2.,285.6,14.,49.5,0,771,34.
2012.07,United Kingdom,0.95,97,19.,1.,84.8,15.,60.1,9.,118.0,11.,49.9,20.,33.8,8.,117.6,38.,12.0,-,0,0,476,84.
2011.08,Germany,0.96,74,23.,48.,58.8,1.,75.0,15.,90.0,21.,54.61,23.,46.77,5.,79.98,-,0,8.,69.93,0,475,60.
