date,event,C,teams,place,cost,cost points,bp,bp points,ed,ed points,acc,acc points,sp,sp points,autox,autox points,endu,endu points,fuel,fuel points,pen,total,wrl
2009.09,Italy,0.92,36,17.,19.,72.5,2.,73.37,8.,118.0,12.,55.3,17.,33.75,10.,104.65,-,0,-,0,0,458,86.
2009.08,Germany,0.98,77,14.,14.,81.87,4.,70.0,10.,120.0,31.,54.16,41.,30.61,26.,66.38,18.,178.38,25.,47.89,0,649,62.
2009.07,United Kingdom,0.96,78,33.,18.,70.8,2.,72.8,10.,129.0,26.,55.1,18.,36.0,18.,80.8,-,0,-,0,-2,442,109.
2008.09,Italy,0.92,31,9.,9.,71.3,7.,63.0,10.,119.0,10.,55.0,10.,32.9,11.,62.7,11.,101.4,-,0,0,505,101.
2008.08,Germany,0.94,77,39.,72.,43.46,3.,73.0,30.,80.0,10.,61.89,26.,36.54,42.,43.93,33.,61.94,-,0,0,401,129.
2008.07,United Kingdom,0.95,72,26.,25.,68.0,6.,62.55,10.,121.0,7.,61.05,6.,39.59,31.,7.5,-,0,-,0,0,360,120.
2007.09,Italy,0.90,20,12.,9.,74.8,5.,67.5,7.,113.0,8.,64.83,9.,35.44,11.,70.92,-,0,-,0,0,426,110.
2007.08,Germany,0.95,53,12.,34.,64.03,17.,59.43,14.,80.0,28.,42.84,33.,21.53,21.,92.09,13.,211.52,16.,5.79,0,577,100.
2007.07,United Kingdom,0.97,69,26.,26.,73.41,14.,62.29,19.,97.0,26.,47.92,35.,22.21,25.,68.28,-,0,-,0,0,371,153.
2006.09,Italy,0.86,17,13.,16.,45.3,4.,64.3,7.,94.0,6.,54.88,10.,16.97,10.,38.95,-,0,-,0,0,314,180.
2006.07,United Kingdom,0.93,58,29.,49.,49.0,4.,72.3,17.,100.0,16.,50.1,26.,24.16,31.,30.58,-,0,-,0,0,326,189.
2005.07,United Kingdom,0.93,57,52.,45.,49.62,30.,50.81,53.,-1.0,-,0,-,0,-,0,-,0,-,0,0,99,245.
