date,event,C,teams,place,cost,cost points,bp,bp points,ed,ed points,acc,acc points,sp,sp points,autox,autox points,endu,endu points,fuel,fuel points,pen,total,wrl
2017.08,Czech Republic,0.92,33,12.,26.,50.0,26.,44.0,27.,55.0,22.,43.89,24.,28.8,24.,41.78,15.,159.22,1.,100.0,0,523,106.
2017.07,Italy,0.91,43,9.,13.,81.05,11.,56.63,33.,62.07,14.,55.19,14.,27.49,19.,65.35,9.,162.66,3.,92.73,0,603,107.
2016.07,Italy,0.88,38,10.,6.,85.09,9.,63.16,13.,122.52,16.,31.19,12.,25.92,16.,53.76,12.,16.0,1.,100.0,0,498,196.
2015.09,Italy,0.87,43,32.,10.,84.45,17.,61.86,29.,91.03,26.,3.5,21.,2.5,29.,26.3,30.,12.0,-,0,0,282,317.
2014.09,Italy,0.90,44,33.,11.,80.76,38.,33.67,29.,81.02,-,0,-,0,-,0,-,0,-,0,0,195,355.
2013.07,United Kingdom,0.97,83,66.,56.,42.6,78.,22.9,52.,76.0,-,0,-,0,-,0,-,0,-,0,0,142,339.
2012.09,Italy,0.90,37,21.,14.,61.6,27.,51.0,11.,107.0,24.,35.16,26.,6.78,14.,45.24,22.,14.0,-,0,0,321,243.
2011.09,Italy,0.92,49,33.,36.,58.0,38.,42.0,25.,105.0,38.,19.9,21.,25.7,29.,41.2,37.,4.0,-,0,0,296,274.
2009.09,Italy,0.92,36,33.,32.,33.51,34.,15.49,31.,65.0,28.,7.62,27.,2.5,26.,7.5,-,0,-,0,0,132,375.
2008.09,Italy,0.92,31,30.,26.,33.6,26.,37.5,22.,80.0,-,0,-,0,-,0,-,0,-,0,0,151,350.
