date,event,C,teams,place,cost,bp,ed,acc,sp,autox,endu,fuel,pen,total,wrl
2012,Lincoln,0.94,65,62.,64.,50.,52.,-,-,-,-,-,0,85,455.
2011,California,0.95,60,58.,59.,60.,53.,-,-,-,-,-,0,50,450.
