date,event,C,teams,place,cost,bp,ed,acc,sp,autox,endu,fuel,pen,total,wrl
2011,Germany,0.96,74,45.,23.,57.,28.,51.,55.,43.,24.,-,0,262,276.
2011,United Kingdom,0.95,77,41.,35.,41.,24.,-,-,26.,56.,-,0,227,315.
2010,United Kingdom,0.97,72,48.,35.,49.,50.,34.,43.,35.,-,-,-26,161,329.
2009,United Kingdom,0.96,78,60.,71.,39.,65.,38.,42.,45.,-,-,-2,174,324.
2008,United Kingdom,0.95,72,55.,59.,33.,49.,-,-,31.,-,-,0,152,312.
