date,event,C,teams,place,cost,cost points,bp,bp points,ed,ed points,acc,acc points,sp,sp points,autox,autox points,endu,endu points,fuel,fuel points,pen,total,wrl
2022.08,Germany,0.90,26,8.,12.,75.0,1.,75.0,9.,90.0,10.,24.52,6.,35.2,9.,25.51,-,0,-,0,0,325,205.
2022.08,East,0.91,19,12.,9.,74.59,1.,75.0,7.,115.0,13.,11.36,9.,39.49,11.,25.12,-,0,-,0,0,341,180.
2022.07,Austria,0.95,24,13.,9.,70.0,6.,62.3,7.,109.9,18.,23.8,11.,43.0,14.,34.2,-,0,-,0,0,343,148.
2021.08,Germany,0.93,21,11.,14.,74.1,1.,75.0,16.,65.0,10.,47.04,9.,36.47,14.,17.88,12.,137.88,11.,53.1,0,506,113.
2021.08,Spain,0.85,17,4.,6.,90.2,5.,64.6,5.,90.0,9.,33.8,5.,43.7,6.,35.5,3.,270.8,8.,13.8,0,642,116.
2021.07,Austria,0.93,27,7.,23.,57.6,1.,75.0,17.,69.3,13.,30.6,11.,35.8,16.,14.1,6.,154.2,10.,27.0,0,464,185.
2021.07,Netherlands,0.91,26,12.,11.,77.61,1.,75.0,10.,89.98,14.,44.8,10.,52.58,10.,41.61,-,0,-,0,0,382,220.
2019.08,Spain,0.94,28,14.,4.,88.0,5.,67.5,12.,78.0,14.,47.2,18.,19.5,14.,18.6,-,0,-,0,0,319,241.
2019.08,Germany,0.97,60,41.,31.,77.55,19.,62.59,21.,90.0,-,0,-,0,-,0,-,0,-,0,0,230,221.
2019.07,Netherlands,0.87,28,6.,9.,72.38,1.,75.0,14.,86.0,5.,63.84,7.,49.65,3.,89.56,7.,88.57,5.,95.02,0,620,161.
2018.08,Spain,0.96,37,21.,20.,55.0,9.,64.0,18.,82.0,15.,58.3,-,0,22.,4.5,13.,25.0,-,0,0,289,269.
2017.08,Germany,0.97,64,33.,39.,72.0,21.,55.92,49.,65.0,15.,59.81,16.,48.29,33.,39.69,-,0,-,0,0,341,259.
2017.08,Austria,0.97,31,21.,27.,69.0,10.,57.7,21.,86.1,20.,25.3,28.,16.1,-,0,10.,47.0,-,0,0,301,290.
2016.08,Spain,0.97,36,25.,19.,53.6,15.,59.6,29.,68.0,16.,52.2,24.,3.5,-,0,-,0,-,0,0,237,317.
2016.08,Germany,0.99,73,59.,27.,69.34,64.,33.66,44.,70.0,-,0,42.,19.48,53.,4.5,-,0,-,0,0,197,339.
2015.08,Spain,0.90,28,19.,23.,23.53,22.,46.03,16.,85.0,10.,54.35,15.,33.43,15.,4.5,-,0,-,0,0,247,331.
2015.08,Germany,0.97,71,57.,23.,71.17,63.,33.77,29.,90.0,-,0,-,0,-,0,-,0,-,0,0,195,360.
2014.08,Spain,0.91,25,19.,19.,37.94,24.,23.33,18.,66.0,19.,34.74,17.,7.42,13.,4.5,11.,25.0,-,0,0,199,399.
2014.08,Germany,0.98,74,66.,64.,37.85,68.,29.56,54.,60.0,-,0,-,0,45.,4.5,-,0,-,0,0,132,438.
2013.09,Spain,0.85,15,15.,12.,59.3,15.,29.1,15.,41.0,-,0,-,0,-,0,-,0,-,0,0,129,441.
