date,event,C,teams,place,cost,cost points,bp,bp points,ed,ed points,acc,acc points,sp,sp points,autox,autox points,endu,endu points,fuel,fuel points,pen,total,wrl
2022.08,Germany,0.90,26,14.,18.,53.0,8.,64.67,16.,50.0,9.,25.79,14.,3.5,13.,4.5,6.,38.64,4.,41.26,-25,256,286.
2022.07,Austria,0.95,24,18.,23.,30.0,5.,67.1,19.,59.7,17.,26.3,14.,30.6,18.,6.3,10.,25.0,-,0,0,245,290.
2022.07,Netherlands,0.85,14,4.,7.,55.69,5.,61.3,2.,122.76,-,0,-,0,3.,30.26,-,0,-,0,0,270,294.
2019.08,Austria,0.95,34,23.,33.,41.3,34.,21.9,24.,73.9,-,0,9.,48.2,20.,4.5,11.,43.1,8.,30.6,-20,243,256.
2017.08,Czech Republic,0.92,33,15.,32.,17.0,15.,59.0,26.,60.0,26.,33.61,21.,35.54,9.,67.87,9.,203.32,16.,30.55,0,507,183.
2017.07,Italy,0.91,43,21.,28.,64.9,40.,25.26,19.,99.31,17.,39.3,16.,23.38,8.,97.44,22.,7.0,-,0,-50,307,276.
2016.08,Czech Republic,0.90,25,21.,25.,4.0,24.,24.0,25.,86.0,14.,29.6,16.,14.38,16.,48.07,-,0,12.,40.26,0,246,309.
2014.09,Italy,0.90,44,39.,38.,13.83,35.,38.27,27.,84.31,-,0,-,0,-,0,-,0,-,0,-30,106,273.
2013.09,Italy,0.94,42,15.,27.,50.0,26.,44.5,15.,103.0,15.,50.4,7.,27.8,13.,73.9,13.,100.0,14.,21.8,-10,461,154.
2013.08,Hungary,0.92,37,14.,28.,60.9,29.,52.5,34.,48.74,26.,36.7,13.,33.6,22.,76.9,10.,161.8,14.,23.2,0,494,178.
2013.08,Germany,0.97,74,40.,56.,49.2,21.,57.9,63.,60.0,37.,53.7,26.,38.9,45.,23.3,33.,62.7,27.,54.7,-30,370,236.
2012.09,Italy,0.90,37,14.,33.,37.28,36.,36.0,19.,93.0,20.,42.68,9.,32.81,20.,10.33,9.,184.21,-,0,0,436,284.
2012.08,Hungary,0.91,39,39.,38.,13.37,-,0,-,0,-,0,-,0,-,0,-,0,-,0,0,13,416.
2012.08,Germany,0.98,76,69.,35.,64.17,74.,29.42,61.,55.0,-,0,-,0,57.,4.5,-,0,-,0,0,153,325.
2011.09,Italy,0.92,49,38.,11.,82.0,40.,39.0,38.,73.0,40.,18.3,7.,41.9,32.,25.5,18.,28.0,-,0,-50,258,262.
2011.08,Germany,0.96,74,48.,50.,56.56,55.,41.33,51.,55.0,52.,25.9,14.,54.53,42.,4.63,-,0,-,0,0,238,238.
2010.09,Italy,0.94,41,25.,35.,18.17,13.,55.1,29.,89.0,26.,36.52,12.,40.92,29.,7.5,20.,154.41,-,0,0,402,234.
2009.08,Germany,0.98,77,77.,-,0,76.,3.32,60.,40.0,-,0,-,0,-,0,-,0,-,0,0,43,427.
