date,event,C,teams,place,cost,bp,ed,acc,sp,autox,endu,fuel,pen,total,wrl
2011,Japan,0.95,65,59.,37.,58.,57.,-,-,-,-,-,0,85,454.
2010,Japan,0.93,63,60.,48.,62.,58.,-,-,-,-,-,0,67,453.
2009,Japan,0.92,58,55.,32.,58.,53.,-,-,-,-,-,0,75,430.
