date,event,C,teams,place,cost,cost points,bp,bp points,ed,ed points,acc,acc points,sp,sp points,autox,autox points,endu,endu points,fuel,fuel points,pen,total,wrl
2022.05,Michigan,0.93,89,24.,38.,67.0,39.,51.6,56.,60.0,20.,68.4,45.,21.7,38.,69.6,21.,121.9,25.,49.7,0,510,113.
2019.06,Lincoln,0.92,76,19.,2.,79.4,48.,48.0,29.,80.0,21.,47.9,23.,17.9,35.,75.2,18.,114.1,22.,59.8,0,522,126.
2019.05,Michigan,0.97,108,55.,6.,75.1,77.,44.8,45.,70.0,19.,77.5,18.,43.5,55.,50.7,82.,4.0,-,0,0,366,138.
2018.05,Michigan,0.97,114,37.,4.,74.8,70.,44.8,84.,50.0,11.,87.5,46.,29.0,55.,27.9,37.,42.0,32.,53.8,0,410,83.
2017.06,Lincoln,0.92,70,10.,2.,87.0,9.,62.9,7.,110.0,14.,83.6,14.,43.8,27.,75.2,16.,160.8,20.,62.7,0,686,65.
2016.06,Lincoln,0.92,69,10.,1.,89.4,14.,60.0,15.,90.0,33.,33.7,19.,27.2,21.,108.8,11.,179.0,13.,73.5,0,662,102.
2016.05,Michigan,0.98,114,66.,2.,79.8,13.,61.8,12.,100.0,71.,35.2,67.,10.1,68.,48.3,66.,19.0,-,0,0,354,179.
2015.06,Lincoln,0.94,64,12.,2.,84.5,37.,51.8,38.,71.0,27.,51.3,26.,22.7,31.,87.5,15.,149.0,18.,66.6,0,584,173.
2015.05,Michigan,0.95,108,64.,2.,93.4,19.,61.7,57.,70.0,-,0,-,0,66.,44.0,83.,1.0,-,0,0,270,318.
2014.06,Lincoln,0.94,66,56.,4.,88.9,17.,66.5,61.,40.0,-,0,-,0,-,0,-,0,-,0,0,195,377.
2013.05,Michigan,0.97,104,89.,13.,74.4,77.,38.7,63.,60.0,-,0,-,0,-,0,-,0,-,0,0,173,379.
2012.06,Lincoln,0.94,65,52.,52.,55.2,43.,44.8,52.,30.0,-,0,-,0,41.,7.5,21.,19.0,-,0,0,156,376.
2011.05,Michigan,0.97,97,89.,48.,71.9,29.,60.5,95.,30.0,-,0,-,0,-,0,-,0,-,0,0,162,320.
2010.06,California,0.94,56,38.,26.,65.3,25.,51.3,16.,97.0,-,0,-,0,-,0,-,0,-,0,0,214,294.
2009.05,Michigan,0.97,90,67.,87.,28.8,73.,33.2,76.,25.0,59.,19.9,50.,12.1,65.,7.5,31.,84.8,-,0,0,211,303.
2008.06,California,0.93,59,42.,7.,79.0,38.,45.4,31.,60.0,39.,3.5,38.,2.5,-,0,-,0,-,0,0,190,308.
2007.07,United Kingdom,0.97,69,56.,51.,53.72,36.,49.58,-,0,-,0,-,0,-,0,-,0,-,0,0,103,298.
2007.05,Michigan,0.99,105,100.,66.,74.12,81.,35.5,-,0,-,0,-,0,-,0,-,0,-,0,0,110,280.
2006.05,Michigan,0.99,118,106.,105.,66.63,101.,31.21,73.,50.0,-,0,-,0,-,0,-,0,-,0,0,148,230.
2005.05,Michigan,0.99,114,102.,95.,66.2,96.,35.07,77.,60.0,90.,3.5,83.,2.5,79.,7.5,-,0,-,0,0,175,186.
2004.05,Michigan,1.00,129,96.,83.,66.14,77.,43.0,79.,60.0,94.,3.5,-,0,62.,38.95,-,0,-,0,0,212,143.
