date,event,C,teams,place,cost,cost points,bp,bp points,ed,ed points,acc,acc points,sp,sp points,autox,autox points,endu,endu points,fuel,fuel points,pen,total,wrl
2022.01,India,0.85,15,4.,9.,80.69,2.,72.0,1.,125.0,-,0,-,0,-,0,-,0,-,0,0,278,338.
2020.01,India,0.85,41,14.,9.,87.03,3.,73.0,25.,44.0,-,0,-,0,-,0,-,0,-,0,0,204,386.
2019.01,India,0.85,54,13.,11.,70.0,30.,46.08,6.,110.0,2.,53.89,-,0,-,0,-,0,-,0,-30,250,375.
2018.07,Italy,0.85,46,40.,7.,89.1,26.,42.42,37.,51.02,28.,34.73,27.,3.5,31.,23.6,36.,7.0,-,0,-150,101,368.
2018.01,India,0.85,54,8.,3.,86.0,2.,73.5,11.,105.0,1.,75.0,4.,35.88,9.,26.72,-,0,-,0,0,402,276.
2017.07,Italy,0.91,43,25.,23.,69.09,26.,42.86,23.,90.0,22.,4.5,22.,3.5,23.,31.14,16.,21.0,-,0,0,262,320.
2016.08,Czech Republic,0.90,25,22.,2.,77.0,12.,58.0,18.,100.0,-,0,-,0,-,0,-,0,-,0,0,235,348.
2015.09,Italy,0.87,43,34.,12.,82.88,13.,62.63,35.,64.14,-,0,-,0,-,0,-,0,-,0,-20,190,377.
2014.09,Italy,0.90,44,34.,30.,60.09,22.,48.98,40.,59.12,-,0,-,0,-,0,-,0,-,0,0,168,374.
2012.09,Italy,0.90,37,28.,2.,68.69,14.,61.5,34.,61.0,31.,11.82,23.,16.48,22.,7.5,34.,1.0,-,0,0,228,312.
2011.09,Italy,0.92,49,37.,18.,77.0,11.,66.0,38.,73.0,39.,19.1,36.,2.5,35.,7.5,21.,21.0,-,0,0,265,294.
2010.09,Italy,0.94,41,33.,7.,82.94,24.,48.98,36.,68.0,30.,3.5,-,0,29.,7.5,-,0,-,0,-5,206,313.
2009.09,Italy,0.92,36,32.,18.,72.78,24.,37.5,35.,32.0,-,0,-,0,-,0,-,0,-,0,0,142,337.
2008.08,Germany,0.94,77,60.,41.,74.49,16.,64.68,44.,65.0,-,0,-,0,-,0,-,0,-,0,0,204,290.
2007.08,Germany,0.95,53,43.,14.,85.01,37.,45.17,37.,40.0,-,0,-,0,-,0,-,0,-,0,0,170,276.
2006.12,Australia,0.93,27,20.,7.,74.6,18.,48.2,19.,47.4,-,0,-,0,-,0,-,0,-,0,0,170,258.
2005.12,Australia,0.92,24,20.,1.,96.0,21.,36.8,22.,50.0,-,0,-,0,-,0,-,0,-,0,0,183,220.
