date,event,C,teams,place,cost,cost points,bp,bp points,ed,ed points,acc,acc points,sp,sp points,autox,autox points,endu,endu points,fuel,fuel points,pen,total,wrl
2024.05,Michigan,0.95,108,73.,92.,43.5,82.,31.4,60.,60.0,55.,52.6,72.,3.9,67.,25.4,72.,2.0,-,0,0,219,235.
2023.05,Michigan,0.95,114,38.,107.,29.1,31.,53.4,25.,80.0,46.,61.1,53.,28.3,-,0,22.,143.0,27.,58.9,0,454,152.
2019.05,Michigan,0.97,108,61.,58.,62.2,101.,32.7,45.,70.0,62.,42.4,66.,19.1,74.,32.8,44.,29.0,20.,60.3,0,349,241.
2018.05,Michigan,0.97,114,75.,57.,63.2,105.,32.0,48.,60.0,56.,51.8,49.,27.5,53.,29.6,77.,5.0,-,0,0,269,292.
2017.06,Lincoln,0.92,70,45.,65.,56.2,68.,31.4,33.,80.0,-,0,-,0,50.,40.4,29.,77.4,25.,47.9,0,333,289.
2016.05,Michigan,0.98,114,106.,101.,55.5,106.,30.6,108.,40.0,79.,12.3,83.,2.5,-,0,-,0,-,0,0,141,409.
2011.05,Michigan,0.97,97,85.,92.,47.1,81.,34.0,37.,80.0,-,0,-,0,-,0,77.,6.0,-,0,0,167,292.
2010.05,Michigan,0.96,101,51.,88.,61.1,62.,41.5,73.,60.0,45.,39.1,64.,2.7,56.,7.5,38.,75.2,34.,28.1,0,315,215.
2007.06,California,0.95,59,44.,27.,68.0,51.,36.67,12.,100.0,-,0,-,0,44.,7.5,-,0,-,0,0,212,227.
2006.05,Michigan,0.99,118,77.,63.,77.26,76.,41.25,73.,50.0,58.,26.89,-,0,68.,26.42,-,0,-,0,0,222,190.
2005.05,Michigan,0.99,114,97.,42.,80.68,42.,56.42,77.,60.0,-,0,-,0,-,0,-,0,-,0,0,197,149.
2004.05,Michigan,1.00,129,83.,86.,65.33,64.,47.1,79.,60.0,91.,11.3,62.,17.91,54.,53.99,-,0,-,0,0,256,105.
2003.05,Michigan,1.00,111,39.,59.,72.15,68.,40.78,43.,80.0,67.,17.14,49.,7.53,53.,56.38,28.,112.47,-,0,0,386,67.
2002.05,Michigan,0.99,121,57.,67.,69.74,32.,53.6,46.,80.0,16.,55.34,44.,14.59,-,0,-,0,-,0,0,273,58.
2001.05,Michigan,1.00,108,22.,81.,65.92,20.,62.4,34.,80.0,30.,45.25,29.,23.37,46.,44.62,21.,178.05,-,0,0,500,29.
2000.05,Michigan,0.99,94,51.,65.,56.58,33.,54.87,41.,80.0,10.,67.8,-,0,-,0,-,0,-,0,0,259,32.
1999.05,Michigan,1.00,89,10.,29.,56.56,21.,56.55,41.,80.0,39.,37.86,36.,23.68,36.,61.48,6.,312.86,-,0,0,629,17.
1998.05,Michigan,1.00,81,24.,34.,51.43,65.,40.16,47.,95.0,20.,50.92,17.,37.38,39.,69.57,23.,190.57,-,0,0,535,28.
1997.05,Michigan,0.98,66,23.,30.,21.12,31.,54.59,45.,70.0,23.,29.04,25.,16.83,24.,58.29,16.,178.47,-,0,0,428,40.
1996.05,Michigan,0.99,68,54.,62.,-87.9,35.,56.23,31.,84.78,-,0,-,0,-,0,28.,68.29,-,0,0,121,75.
1995.05,Michigan,0.99,69,54.,34.,20.54,54.,19.84,36.,80.0,-,0,-,0,-,0,42.,25.0,41.,8.87,0,154,62.
