date,event,C,teams,place,cost,bp,ed,acc,sp,autox,endu,fuel,pen,total,wrl
2015,Australia,0.92,29,27.,28.,25.,27.,-,-,22.,15.,-,0,142,437.
2014,Australia,0.89,22,22.,-,17.,22.,-,-,-,-,-,0,124,440.
