date,event,C,teams,place,cost,cost points,bp,bp points,ed,ed points,acc,acc points,sp,sp points,autox,autox points,endu,endu points,fuel,fuel points,pen,total,wrl
2024.09,Japan,0.90,71,54.,48.,21.8,16.,56.86,20.,77.0,-,0,-,0,-,0,-,0,-,0,-40,116,316.
2016.09,Japan,0.94,83,78.,75.,-0.69,64.,22.5,79.,20.0,-,0,-,0,-,0,-,0,-,0,0,42,533.
2015.09,Japan,0.95,75,71.,55.,12.91,69.,9.74,65.,33.0,-,0,-,0,-,0,-,0,-,0,0,56,496.
2014.09,Japan,0.93,75,70.,72.,-6.64,45.,31.58,70.,21.0,-,0,-,0,-,0,-,0,-,0,0,46,496.
2012.09,Japan,0.94,68,67.,66.,-8.74,60.,15.79,68.,6.0,-,0,-,0,-,0,-,0,-,0,0,13,444.
2010.09,Japan,0.93,63,33.,60.,-100.0,55.,18.75,53.,40.0,12.,46.13,-,0,38.,53.06,28.,156.69,9.,83.11,0,298,172.
2009.09,Japan,0.92,58,14.,52.,12.9,18.,47.37,18.,95.0,7.,63.96,16.,23.23,10.,104.17,16.,201.05,-,0,-70,478,102.
2008.09,Japan,0.91,62,14.,20.,58.94,24.,37.5,8.,125.52,3.,71.75,4.,42.7,4.,115.09,-,0,-,0,0,452,73.
2008.05,Michigan,1.00,104,54.,70.,74.0,77.,38.9,61.,60.0,38.,46.6,17.,37.3,40.,84.7,-,0,-,0,0,342,48.
2007.09,Japan,0.92,58,2.,13.,73.16,38.,34.38,9.,124.39,1.,75.0,1.,50.0,5.,126.61,1.,365.86,-,0,0,849,13.
2007.05,Michigan,0.99,105,11.,80.,70.81,24.,60.32,14.,100.0,8.,63.37,12.,40.67,26.,103.08,15.,245.74,-,0,0,684,25.
2006.09,Japan,0.90,50,9.,23.,54.44,7.,64.0,3.,143.0,1.,75.0,8.,17.02,3.,143.16,16.,184.32,-,0,0,681,39.
2006.05,Michigan,0.99,118,29.,70.,75.82,66.,44.3,16.,90.0,63.,25.72,29.,7.66,71.,16.52,23.,261.13,-,0,0,521,32.
2005.09,Japan,0.85,39,3.,4.,78.1,9.,61.4,6.,135.0,3.,60.82,8.,39.58,5.,110.55,3.,316.12,-,0,0,802,18.
2005.05,Michigan,0.99,114,28.,60.,76.54,62.,47.98,14.,100.0,20.,54.92,7.,45.29,57.,51.48,32.,205.22,-,0,0,581,27.
2004.09,Japan,0.86,27,3.,6.,74.8,13.,50.4,4.,93.0,2.,70.42,1.,50.0,3.,99.06,2.,237.63,14.,2.36,0,678,34.
2004.05,Michigan,1.00,129,33.,84.,65.8,110.,30.2,21.,100.0,48.,49.76,11.,45.08,64.,38.13,36.,109.49,-,0,0,438,41.
2003.09,Japan,0.85,15,2.,5.,65.7,5.,63.6,2.,115.0,6.,34.75,3.,48.5,4.,97.39,1.,390.41,-,0,0,815,38.
2003.05,Michigan,1.00,111,72.,85.,59.94,65.,41.76,71.,60.0,63.,21.27,2.,44.1,74.,7.5,-,0,-,0,0,235,114.
2002.05,Michigan,0.99,121,74.,93.,61.15,47.,48.3,46.,80.0,69.,19.99,-,0,68.,3.48,-,0,-,0,0,213,83.
2000.05,Michigan,0.99,94,28.,77.,52.0,75.,31.47,62.,60.0,-,0,-,0,48.,6.61,14.,191.56,-,0,0,342,43.
