date,event,C,teams,place,cost,cost points,bp,bp points,ed,ed points,acc,acc points,sp,sp points,autox,autox points,endu,endu points,fuel,fuel points,pen,total,wrl
2012.05,Michigan,0.98,104,7.,92.,55.5,25.,57.6,7.,110.0,9.,63.1,16.,32.7,7.,110.8,4.,244.3,22.,62.3,0,736,14.
2011.08,Hungary,0.89,28,1.,7.,80.0,1.,75.0,2.,132.67,1.,75.0,1.,75.0,1.,100.0,5.,282.97,3.,96.74,0,917,15.
2011.08,Germany,0.96,74,4.,34.,68.35,19.,61.96,8.,115.0,3.,69.82,17.,52.31,10.,71.58,3.,257.67,5.,72.22,0,769,27.
2011.07,United Kingdom,0.95,77,6.,37.,67.0,29.,53.6,5.,134.5,2.,69.1,4.,45.6,15.,49.9,12.,142.5,3.,95.9,-2,656,81.
2010.08,Austria,0.93,27,21.,25.,48.0,14.,44.0,19.,70.0,12.,64.3,17.,30.8,10.,119.3,-,0,-,0,0,376,147.
2010.08,Germany,0.97,75,26.,57.,51.87,43.,54.07,18.,90.0,32.,49.3,17.,46.98,17.,74.8,-,0,10.,67.83,0,435,126.
2010.07,United Kingdom,0.97,72,47.,68.,32.0,42.,43.4,20.,105.5,-,0,-,0,-,0,-,0,-,0,-6,175,129.
2009.08,Germany,0.98,77,30.,48.,62.41,58.,47.46,34.,80.0,14.,62.49,13.,57.85,4.,92.4,-,0,23.,53.73,0,456,30.
2009.07,United Kingdom,0.96,78,5.,62.,48.3,41.,47.9,2.,145.0,17.,63.0,3.,47.5,11.,106.1,11.,260.4,-,0,-4,714,11.
2008.08,Germany,0.94,77,8.,25.,84.17,48.,49.19,17.,100.0,20.,57.93,33.,29.06,13.,114.52,5.,334.52,11.,21.62,0,791,16.
2008.07,United Kingdom,0.95,72,5.,5.,79.0,32.,46.03,2.,140.0,12.,57.46,19.,26.71,4.,93.88,7.,230.83,-,0,0,674,29.
2008.05,Michigan,1.00,104,29.,21.,83.0,42.,51.1,3.,135.0,21.,55.6,18.,37.1,15.,127.7,-,0,-,0,0,490,40.
2007.08,Germany,0.95,53,4.,40.,50.86,4.,72.0,6.,125.0,19.,55.24,13.,36.3,8.,125.51,5.,314.42,9.,15.93,0,795,28.
2007.07,United Kingdom,0.97,69,23.,12.,78.47,14.,62.29,9.,126.0,18.,54.12,8.,41.1,28.,58.19,-,0,-,0,0,420,58.
2007.05,Michigan,0.99,105,33.,17.,84.69,13.,67.77,6.,115.0,44.,47.9,44.,28.44,8.,123.27,-,0,-,0,0,467,30.
2006.08,Germany,0.94,38,2.,14.,67.75,19.,56.1,1.,150.0,1.,75.0,6.,41.23,5.,127.99,7.,301.99,15.,5.83,0,826,6.
2006.07,United Kingdom,0.93,58,4.,11.,79.0,2.,73.6,7.,123.0,6.,56.16,9.,38.69,7.,110.19,5.,313.59,23.,4.34,0,798,8.
2006.05,Michigan,0.99,118,5.,37.,82.8,55.,47.91,16.,90.0,6.,58.56,25.,12.24,18.,108.93,6.,338.74,-,0,0,739,17.
2005.07,United Kingdom,0.93,57,2.,36.,60.53,6.,70.16,9.,129.0,2.,72.18,6.,40.19,13.,110.38,6.,287.42,8.,12.87,0,783,30.
2005.05,Michigan,0.99,114,49.,52.,78.66,12.,66.81,11.,110.0,36.,48.51,41.,28.3,37.,78.44,-,0,-,0,0,411,78.
2004.07,United Kingdom,0.90,53,21.,27.,66.0,14.,54.12,27.,84.0,13.,52.64,20.,26.89,11.,109.35,-,0,-,0,0,393,63.
2003.07,United Kingdom,0.86,34,3.,12.,71.0,14.,57.69,19.,91.0,7.,52.49,8.,31.77,8.,78.75,3.,136.27,-,0,0,519,41.
2003.05,Michigan,1.00,111,38.,74.,66.0,27.,55.21,43.,80.0,35.,43.46,24.,21.7,8.,124.65,-,0,-,0,0,391,37.
2002.07,United Kingdom,0.87,35,6.,34.,38.0,4.,69.2,6.,100.0,8.,60.48,10.,28.2,6.,122.62,5.,272.93,-,0,0,691,12.
