date,event,C,teams,place,cost,cost points,bp,bp points,ed,ed points,acc,acc points,sp,sp points,autox,autox points,endu,endu points,fuel,fuel points,pen,total,wrl
2024.10,CN,0.85,47,42.,47.,3.0,21.,41.94,34.,51.8,31.,3.62,-,0,32.,24.58,29.,13.33,-,0,0,138,339.
2019.07,Italy,0.87,40,32.,18.,64.75,33.,25.52,36.,40.51,-,0,-,0,24.,13.14,14.,25.0,-,0,0,169,419.
2018.07,Italy,0.85,46,33.,16.,78.59,11.,58.33,42.,28.57,-,0,-,0,34.,6.5,22.,25.0,-,0,0,197,384.
2017.07,Italy,0.91,43,32.,18.,73.51,14.,54.34,34.,55.86,-,0,-,0,28.,6.5,17.,13.0,-,0,0,203,363.
2016.07,Italy,0.88,38,25.,28.,51.19,11.,60.0,21.,87.02,-,0,-,0,22.,22.57,10.,21.0,-,0,0,242,382.
2015.08,Hungary,0.90,37,35.,36.,28.5,30.,41.24,35.,51.42,-,0,29.,2.5,31.,7.5,26.,8.0,-,0,-20,119,459.
2014.09,Italy,0.90,44,40.,37.,19.58,44.,18.37,42.,24.09,30.,3.5,30.,2.5,31.,7.5,24.,23.0,-,0,0,99,473.
2014.08,Hungary,0.90,38,37.,37.,14.45,36.,27.14,36.,35.0,-,0,-,0,-,0,-,0,-,0,0,77,488.
2013.09,Italy,0.94,42,41.,-,0,39.,16.4,30.,64.0,-,0,-,0,-,0,36.,1.0,-,0,-50,31,506.
