date,event,C,teams,place,cost,cost points,bp,bp points,ed,ed points,acc,acc points,sp,sp points,autox,autox points,endu,endu points,fuel,fuel points,pen,total,wrl
2023.08,Germany,0.85,27,19.,10.,80.0,1.,70.0,4.,90.0,19.,17.8,9.,30.5,16.,4.64,-,0,-,0,-80,213,307.
2023.08,East,0.87,18,17.,11.,70.44,9.,59.62,16.,64.5,-,0,-,0,-,0,-,0,-,0,-170,25,327.
2023.07,Austria,0.89,21,11.,3.,83.0,5.,51.5,8.,98.6,-,0,-,0,-,0,-,0,-,0,-10,223,228.
2022.08,East,0.91,19,15.,10.,72.55,19.,34.03,13.,82.0,12.,21.81,12.,34.81,12.,17.89,-,0,-,0,-20,243,226.
2022.07,Austria,0.95,24,9.,3.,76.0,11.,56.9,14.,81.7,16.,36.3,8.,47.4,15.,33.7,7.,99.9,5.,36.5,-20,448,175.
2022.07,Netherlands,0.85,14,2.,3.,95.0,6.,60.2,5.,84.73,4.,31.48,3.,30.36,4.,26.57,2.,124.67,2.,10.15,-20,443,312.
2022.07,Czech Republic,0.85,18,6.,9.,76.0,6.,66.0,11.,88.0,14.,41.0,4.,60.02,12.,4.5,7.,138.32,2.,70.35,0,544,218.
2021.08,East,0.91,23,21.,16.,60.29,19.,41.64,19.,74.0,19.,3.5,17.,16.71,13.,4.5,-,0,-,0,-10,191,423.
2021.07,Austria,0.93,27,25.,19.,60.6,18.,23.2,26.,35.2,-,0,-,0,19.,4.5,12.,25.0,-,0,-20,128,436.
2019.08,Czech Republic,0.88,33,26.,21.,73.0,18.,55.0,29.,50.0,22.,38.59,13.,54.7,25.,4.5,-,0,-,0,0,276,410.
2019.07,Netherlands,0.87,28,26.,-,0,14.,54.2,-,0,-,0,-,0,-,0,-,0,-,0,0,54,534.
2016.08,Germany,0.99,73,53.,63.,30.11,60.,36.23,53.,55.0,41.,42.59,21.,35.15,25.,52.64,-,0,-,0,-20,232,326.
2016.07,East,0.89,28,27.,14.,51.8,-,0,10.,104.0,11.,38.7,1.,50.0,9.,107.8,14.,30.0,-,0,-330,52,345.
2015.09,Italy,0.87,43,23.,34.,55.73,6.,68.81,36.,58.97,12.,47.28,10.,27.21,13.,80.44,31.,11.0,-,0,0,349,232.
2015.09,Czech Republic,0.88,22,16.,13.,56.88,12.,54.64,19.,78.89,9.,59.75,6.,60.44,10.,51.63,-,0,-,0,0,362,229.
2014.08,Germany,0.98,74,49.,55.,53.04,67.,31.13,64.,45.0,8.,57.34,39.,24.37,34.,18.68,-,0,-,0,0,230,266.
2014.07,United Kingdom,0.98,90,29.,63.,38.9,89.,18.0,40.,90.0,20.,26.5,15.,26.9,13.,83.4,34.,11.0,-,0,0,295,244.
2013.08,Hungary,0.92,37,20.,36.,35.4,36.,15.5,21.,81.85,14.,50.5,20.,23.3,18.,86.8,16.,80.7,10.,34.5,0,408,234.
2012.08,Hungary,0.91,39,32.,30.,55.78,37.,39.0,32.,70.0,24.,44.8,26.,21.63,29.,7.5,-,0,-,0,0,239,322.
2011.08,Hungary,0.89,28,26.,27.,36.54,27.,14.67,23.,103.0,21.,43.42,19.,31.24,21.,15.93,-,0,-,0,-20,225,308.
2011.08,Germany,0.96,74,59.,52.,51.9,44.,47.54,51.,55.0,-,0,52.,23.23,-,0,-,0,-,0,0,178,300.
2010.08,Austria,0.93,27,26.,27.,42.4,24.,27.0,22.,60.0,15.,58.4,21.,20.5,25.,32.8,-,0,-,0,0,241,268.
2010.08,Germany,0.97,75,57.,65.,35.15,73.,22.57,41.,65.0,26.,51.02,41.,31.21,52.,31.1,-,0,-,0,0,236,269.
2009.08,Germany,0.98,77,55.,73.,26.0,66.,42.11,46.,60.0,36.,50.69,61.,3.5,49.,29.69,-,0,30.,36.65,0,249,259.
2008.07,United Kingdom,0.95,72,52.,55.,49.0,49.,36.82,52.,50.0,-,0,-,0,28.,24.67,-,0,-,0,0,160,302.
