date,event,C,teams,place,cost,bp,ed,acc,sp,autox,endu,fuel,pen,total,wrl
2013,Japan,0.93,69,35.,34.,40.,54.,36.,24.,54.,30.,16.,-20,368,261.
2012,Japan,0.94,68,53.,33.,52.,65.,50.,43.,34.,36.,-,0,134,305.
2010,Japan,0.93,63,22.,51.,35.,34.,27.,-,34.,21.,13.,0,490,91.
