date,event,C,teams,place,cost,cost points,bp,bp points,ed,ed points,acc,acc points,sp,sp points,autox,autox points,endu,endu points,fuel,fuel points,pen,total,wrl
2022.06,Michigan,0.90,43,22.,28.,48.5,19.,64.4,33.,40.0,21.,19.3,27.,3.5,21.,74.9,19.,55.4,9.,76.7,0,383,157.
2022.05,Michigan,0.93,89,30.,67.,49.7,18.,61.6,27.,80.0,48.,12.3,13.,50.2,34.,77.0,28.,70.8,6.,71.3,0,473,166.
2018.06,Lincoln,0.93,66,41.,57.,57.3,3.,70.5,25.,90.0,38.,35.6,45.,10.7,19.,82.2,47.,1.0,-,0,-10,337,194.
2018.05,Michigan,0.97,114,78.,73.,61.4,84.,40.2,17.,80.0,-,0,59.,24.9,22.,57.1,87.,1.0,-,0,0,265,138.
2017.06,Lincoln,0.92,70,14.,27.,73.4,24.,57.6,16.,100.0,33.,60.9,44.,3.5,12.,94.3,19.,132.3,6.,94.0,0,616,75.
2017.05,Michigan,0.98,109,30.,34.,67.2,45.,50.2,108.,15.0,60.,57.1,62.,19.7,28.,71.6,12.,159.0,7.,88.7,0,528,74.
2016.06,Lincoln,0.92,69,7.,21.,70.8,29.,54.7,12.,100.0,40.,21.2,27.,21.9,17.,115.6,2.,278.0,5.,87.6,0,750,84.
2016.05,Michigan,0.98,114,75.,44.,65.0,65.,47.0,12.,100.0,-,0,36.,23.3,43.,65.9,90.,3.0,-,0,0,304,219.
2015.05,Michigan,0.95,108,55.,24.,78.6,56.,48.1,57.,70.0,45.,39.8,9.,32.7,61.,47.1,76.,5.0,-,0,0,321,188.
2014.05,Michigan,0.97,107,33.,23.,76.0,62.,50.7,74.,60.0,64.,32.7,49.,16.0,49.,47.2,24.,100.5,18.,62.8,0,446,95.
2012.05,Michigan,0.98,104,15.,37.,73.2,37.,53.9,44.,70.0,33.,49.3,17.,32.5,22.,57.4,14.,179.6,20.,64.2,0,580,84.
2011.05,Michigan,0.97,97,55.,88.,51.3,86.,30.3,37.,80.0,55.,28.5,28.,36.9,37.,59.7,51.,15.0,-,0,0,302,201.
