date,event,C,teams,place,cost,cost points,bp,bp points,ed,ed points,acc,acc points,sp,sp points,autox,autox points,endu,endu points,fuel,fuel points,pen,total,wrl
2023.01,India,0.85,27,4.,17.,51.08,12.,62.5,3.,130.0,5.,57.92,3.,58.59,5.,4.5,-,0,-,0,0,365,266.
2020.01,India,0.85,41,23.,36.,30.65,23.,43.75,7.,92.0,-,0,-,0,-,0,-,0,-,0,-10,156,487.
2019.06,Lincoln,0.92,76,63.,71.,56.1,29.,58.5,62.,40.0,-,0,-,0,-,0,-,0,-,0,0,155,519.
2018.07,Italy,0.85,46,44.,25.,68.17,5.,68.94,31.,71.43,-,0,-,0,-,0,-,0,-,0,-140,69,560.
2017.09,Japan,0.92,83,83.,-,0,42.,37.5,83.,5.0,-,0,-,0,-,0,-,0,-,0,-10,32,525.
2016.09,Japan,0.94,83,74.,52.,17.05,11.,56.25,-,0,-,0,-,0,-,0,-,0,-,0,0,73,463.
2015.09,Italy,0.87,43,35.,1.,100.0,31.,46.39,40.,37.24,-,0,-,0,-,0,-,0,-,0,0,184,396.
2014.09,Italy,0.90,44,35.,9.,85.74,41.,28.32,44.,18.61,30.,3.5,30.,2.5,31.,7.5,31.,5.0,-,0,0,151,429.
2013.06,Lincoln,0.93,60,60.,24.,68.7,42.,47.3,60.,10.0,-,0,-,0,-,0,-,0,-,0,-10,116,437.
