date,event,C,teams,place,cost,bp,ed,acc,sp,autox,endu,fuel,pen,total,wrl
2016,Michigan,0.98,114,112.,91.,108.,108.,-,-,-,-,-,0,127,415.
2015,Michigan,0.95,108,96.,28.,104.,87.,-,-,78.,-,-,0,160,392.
2010,Michigan,0.96,101,97.,96.,81.,92.,-,-,-,-,-,0,126,366.
2009,Michigan,0.97,90,76.,55.,88.,76.,64.,47.,62.,-,-,0,147,338.
2008,Virginia,0.88,28,25.,20.,26.,24.,20.,15.,11.,-,-,0,184,283.
2006,Michigan,0.99,118,93.,91.,113.,73.,79.,40.,61.,-,-,0,187,213.
