date,event,C,teams,place,cost,bp,ed,acc,sp,autox,endu,fuel,pen,total,wrl
2017,Brasil,0.85,40,28.,32.,15.,20.,15.,-,20.,16.,-,-20,101,473.
2016,Brasil,0.85,31,16.,16.,25.,14.,11.,-,12.,-,-,0,166,403.
2015,Brasil,0.85,31,15.,20.,12.,22.,7.,11.,14.,14.,-,0,186,395.
2013,Brasil,0.85,24,17.,14.,9.,19.,-,-,-,-,-,0,150,453.
2012,Brasil,0.85,26,19.,23.,17.,16.,-,-,-,-,-,0,116,479.
2011,Brasil,0.85,21,21.,-,-,19.,-,-,-,-,-,0,6,483.
