date,event,C,teams,place,cost,bp,ed,acc,sp,autox,endu,fuel,pen,total,wrl
2007,Michigan,0.99,105,63.,68.,61.,38.,66.,51.,57.,-,-,0,307,162.
2005,Michigan,0.99,114,73.,113.,71.,99.,87.,83.,64.,41.,-,0,274,123.
