date,event,C,teams,place,cost,bp,ed,acc,sp,autox,endu,fuel,pen,total,wrl
2010,Italy,0.94,41,31.,3.,14.,26.,-,-,-,-,-,-15,228,298.
2008,Germany,0.94,77,71.,69.,53.,44.,-,-,-,-,-,0,159,323.
2007,Germany,0.95,53,45.,32.,38.,37.,-,-,-,-,-,0,154,284.
