date,event,C,teams,place,cost,cost points,bp,bp points,ed,ed points,acc,acc points,sp,sp points,autox,autox points,endu,endu points,fuel,fuel points,pen,total,wrl
2021.08,East,0.91,23,19.,10.,87.37,10.,60.75,15.,88.0,-,0,-,0,-,0,-,0,-,0,0,236,361.
2021.07,Austria,0.93,27,24.,15.,69.7,-,0,21.,59.3,-,0,-,0,11.,36.7,-,0,-,0,-10,156,364.
2019.07,East,0.93,25,21.,23.,37.19,8.,61.76,22.,74.0,12.,38.44,13.,26.44,18.,4.5,-,0,-,0,0,242,309.
2019.07,Netherlands,0.87,28,16.,17.,40.71,5.,69.4,13.,90.0,-,0,-,0,-,0,-,0,-,0,0,200,294.
2018.07,Italy,0.85,46,16.,44.,45.33,14.,55.3,27.,80.61,19.,57.38,6.,45.66,17.,79.19,15.,86.16,20.,32.0,0,482,215.
2017.08,Germany,0.97,64,51.,54.,56.0,27.,52.74,49.,65.0,40.,36.31,30.,34.74,37.,33.27,-,0,-,0,60,218,262.
2017.08,Czech Republic,0.92,33,26.,21.,61.0,22.,52.0,12.,118.0,18.,46.75,28.,20.21,21.,49.48,-,0,-,0,0,347,211.
2017.07,Italy,0.91,43,20.,4.,89.49,19.,52.81,10.,128.28,16.,43.0,15.,26.1,21.,40.75,-,0,-,0,0,380,194.
2016.08,Czech Republic,0.90,25,17.,21.,34.0,15.,51.0,20.,96.0,9.,34.48,18.,2.5,19.,7.5,11.,50.0,-,0,0,275,207.
2016.07,Italy,0.88,38,14.,15.,75.38,16.,53.68,10.,131.68,-,0,-,0,8.,76.88,12.,16.0,7.,63.58,0,417,151.
2015.09,Czech Republic,0.88,22,9.,14.,47.71,19.,47.14,12.,113.33,10.,56.16,13.,46.48,7.,59.31,4.,233.02,10.,33.34,0,636,100.
2014.09,Italy,0.90,44,15.,4.,92.24,25.,47.45,15.,108.39,12.,57.92,17.,22.3,15.,69.33,19.,55.66,15.,48.22,0,502,181.
2014.08,Austria,0.91,19,17.,12.,50.5,15.,28.0,15.,77.5,7.,63.8,13.,19.6,18.,4.5,17.,5.0,-,0,-10,239,213.
2013.09,Italy,0.94,42,10.,5.,69.2,9.,67.2,18.,99.0,10.,59.9,13.,15.4,26.,36.5,10.,129.4,12.,31.6,0,508,153.
2013.08,Hungary,0.92,37,16.,29.,59.8,21.,58.3,27.,71.74,20.,44.3,26.,10.6,22.,76.9,14.,120.2,11.,32.9,0,475,220.
2012.09,Italy,0.90,37,30.,23.,56.92,17.,57.75,35.,54.0,30.,20.09,28.,2.5,22.,7.5,22.,14.0,-,0,0,213,363.
2012.07,United Kingdom,0.95,97,70.,37.,60.9,29.,52.2,77.,53.0,-,0,-,0,-,0,-,0,-,0,0,166,380.
