date,event,C,teams,place,cost,cost points,bp,bp points,ed,ed points,acc,acc points,sp,sp points,autox,autox points,endu,endu points,fuel,fuel points,pen,total,wrl
2018.08,Austria,0.94,30,5.,23.,63.0,23.,32.8,25.,72.0,9.,38.1,12.,53.1,7.,71.3,4.,265.5,3.,15.9,0,612,109.
2017.08,Austria,0.97,31,22.,18.,85.0,29.,24.6,25.,76.0,14.,36.3,11.,59.1,14.,4.5,-,0,-,0,-5,280,205.
2016.08,Germany,0.99,73,42.,26.,70.15,48.,43.16,48.,65.0,47.,35.51,38.,22.66,24.,53.07,-,0,-,0,0,290,162.
2016.08,Austria,0.97,21,12.,20.,43.3,15.,46.7,18.,74.4,11.,61.1,13.,40.6,11.,46.6,9.,158.6,16.,43.6,0,515,117.
2016.07,Italy,0.88,38,5.,7.,80.95,29.,41.05,11.,127.1,11.,49.88,6.,39.79,23.,16.26,5.,163.69,8.,62.4,0,581,127.
2015.09,Italy,0.87,43,22.,20.,74.67,30.,50.26,30.,87.93,11.,51.11,18.,7.89,17.,70.0,24.,14.0,-,0,0,356,163.
2015.09,Czech Republic,0.88,22,11.,2.,73.42,10.,56.79,11.,116.67,7.,63.47,8.,55.6,16.,36.36,11.,140.2,12.,27.61,0,570,114.
2014.09,Italy,0.90,44,18.,19.,75.47,25.,47.45,25.,86.5,24.,41.87,26.,10.59,16.,57.62,13.,136.84,22.,10.43,0,467,163.
2014.08,Hungary,0.90,38,20.,26.,48.94,23.,51.43,14.,119.0,31.,3.5,28.,12.46,20.,88.92,15.,170.41,19.,43.37,0,538,186.
2014.08,Germany,0.98,74,43.,48.,58.22,49.,43.12,36.,80.0,46.,32.26,50.,20.27,45.,4.5,24.,44.77,-,0,0,283,269.
2013.08,Austria,0.97,39,30.,21.,59.06,30.,45.0,32.,69.0,23.,27.63,18.,3.5,32.,45.66,-,0,-,0,-5,245,298.
2012.08,Germany,0.98,76,55.,72.,25.15,70.,31.92,51.,65.0,30.,47.01,27.,44.43,48.,21.73,-,0,43.,14.9,0,250,274.
2011.09,Italy,0.92,49,35.,30.,68.0,46.,28.0,29.,97.0,23.,56.1,25.,22.5,34.,14.1,37.,4.0,-,0,0,290,269.
2011.07,United Kingdom,0.95,77,58.,30.,69.0,70.,30.3,56.,55.0,32.,14.9,25.,2.5,26.,7.5,35.,13.0,-,0,-22,170,306.
2009.09,Italy,0.92,36,24.,26.,56.02,35.,12.23,26.,76.0,29.,3.5,27.,2.5,26.,7.5,15.,146.18,-,0,0,304,204.
