date,event,C,teams,place,cost,cost points,bp,bp points,ed,ed points,acc,acc points,sp,sp points,autox,autox points,endu,endu points,fuel,fuel points,pen,total,wrl
2023.08,East,0.87,18,1.,4.,85.01,1.,75.0,1.,150.0,2.,70.34,5.,35.3,3.,89.0,1.,325.0,2.,58.86,0,889,9.
2023.07,Italy,0.85,22,1.,1.,100.0,2.,73.0,1.,150.0,3.,45.7,1.,75.0,1.,100.0,1.,325.0,2.,73.56,0,942,24.
2022.08,East,0.91,19,4.,11.,72.45,5.,67.04,4.,138.0,10.,46.06,16.,24.88,6.,53.93,7.,164.51,-,0,0,567,67.
2022.07,Italy,0.86,24,6.,10.,68.19,1.,75.0,3.,145.68,6.,76.64,7.,36.53,3.,100.18,11.,11.0,-,0,0,513,57.
2021.10,Italy,0.89,17,3.,5.,87.93,3.,55.05,4.,139.13,4.,76.98,1.,75.0,1.,125.0,3.,220.15,5.,72.64,0,852,15.
2021.08,Germany,0.93,21,8.,11.,76.95,6.,65.28,6.,95.0,15.,39.05,16.,10.81,5.,67.84,8.,219.19,12.,51.33,0,625,31.
2021.07,Austria,0.93,27,5.,19.,60.6,10.,58.4,8.,88.2,-,0,12.,34.4,7.,70.7,5.,260.9,7.,65.9,0,639,25.
2019.08,Germany,0.97,60,4.,3.,95.0,8.,67.46,26.,85.0,22.,51.58,8.,67.49,10.,72.88,3.,303.74,14.,22.7,0,766,24.
2019.07,Italy,0.87,40,2.,3.,96.37,15.,51.8,4.,137.96,2.,88.7,1.,75.0,1.,125.0,3.,226.64,13.,62.05,0,864,59.
2018.08,Germany,0.97,57,34.,13.,90.0,35.,48.24,35.,70.0,30.,40.88,37.,14.05,18.,61.01,-,0,-,0,0,324,135.
2018.07,Italy,0.85,46,5.,1.,100.0,7.,64.39,22.,88.78,15.,69.67,5.,48.52,12.,90.69,10.,139.19,7.,70.47,0,672,80.
2017.08,Germany,0.97,64,30.,11.,89.0,31.,51.68,33.,80.0,11.,62.43,36.,25.76,22.,53.38,-,0,-,0,10,352,139.
2017.07,Italy,0.91,43,14.,10.,82.16,5.,65.05,15.,114.83,9.,73.75,5.,50.53,4.,110.76,25.,5.0,-,0,0,502,101.
2016.08,Germany,0.99,73,15.,17.,74.19,57.,36.99,36.,80.0,15.,55.58,39.,21.08,10.,75.9,11.,206.51,32.,12.6,0,563,69.
2016.07,Italy,0.88,38,7.,5.,85.45,12.,58.42,1.,150.0,6.,57.24,1.,50.0,3.,131.64,24.,6.0,-,0,0,539,99.
2015.09,Italy,0.87,43,6.,7.,85.96,8.,67.27,9.,128.28,5.,64.11,1.,50.0,2.,123.6,17.,24.0,9.,73.37,0,617,77.
2015.08,Germany,0.97,71,24.,32.,64.54,17.,61.5,8.,115.0,2.,66.59,29.,37.47,8.,62.82,-,0,-,0,0,408,84.
2014.09,Italy,0.90,44,8.,24.,67.97,1.,75.0,7.,133.58,14.,55.02,13.,27.58,12.,78.41,7.,192.18,9.,63.11,0,693,49.
2014.08,Germany,0.98,74,21.,43.,62.27,1.,75.0,25.,100.0,36.,41.75,49.,20.65,38.,12.76,19.,126.12,21.,52.32,0,491,82.
2013.07,United Kingdom,0.97,83,6.,31.,57.2,29.,53.6,20.,119.0,4.,56.8,27.,22.6,18.,100.5,5.,240.1,13.,26.1,0,676,81.
2012.09,Italy,0.90,37,18.,31.,47.81,21.,57.0,16.,94.0,5.,65.4,21.,18.34,4.,79.2,29.,6.0,-,0,0,368,167.
2012.08,Germany,0.98,76,35.,49.,57.22,29.,54.81,23.,90.0,24.,51.62,28.,44.19,24.,53.73,-,0,38.,44.04,0,396,146.
2011.09,Italy,0.92,49,23.,7.,87.0,15.,63.0,24.,108.0,15.,62.0,13.,33.9,25.,51.1,31.,10.0,-,0,0,415,150.
2011.08,Germany,0.96,74,40.,24.,72.89,66.,36.31,33.,70.0,19.,58.71,49.,31.26,40.,18.75,-,0,-,0,0,288,136.
2010.07,United Kingdom,0.97,72,14.,29.,59.0,7.,67.6,9.,128.5,-,0,16.,31.3,24.,51.4,11.,211.7,15.,51.8,-12,589,73.
2009.09,Italy,0.92,36,14.,20.,72.11,12.,61.96,17.,103.0,7.,60.94,26.,6.1,21.,47.09,14.,149.88,-,0,0,501,118.
2009.08,Germany,0.98,77,53.,57.,58.02,1.,75.0,46.,60.0,47.,37.41,61.,3.5,45.,35.78,-,0,-,0,0,270,141.
2008.09,Italy,0.92,31,8.,14.,63.3,11.,60.0,11.,117.0,12.,53.6,19.,17.4,13.,54.5,8.,164.4,-,0,0,530,86.
2008.08,Germany,0.94,77,27.,39.,75.48,5.,69.84,44.,65.0,-,0,-,0,34.,75.42,21.,221.22,15.,18.3,0,525,111.
2007.09,Italy,0.90,20,13.,5.,79.5,7.,56.25,12.,104.0,4.,72.23,18.,14.48,12.,65.94,-,0,-,0,0,392,170.
2006.09,Italy,0.86,17,16.,11.,64.7,15.,24.5,9.,90.0,12.,36.3,14.,3.5,15.,7.5,-,0,-,0,0,226,224.
