date,event,C,teams,place,cost,bp,ed,acc,sp,autox,endu,fuel,pen,total,wrl
2020,India,0.85,41,6.,12.,12.,4.,7.,8.,9.,-,-,0,332,307.
2019,India,0.85,54,11.,19.,5.,15.,8.,8.,4.,-,-,0,313,332.
2018,India,0.85,54,19.,42.,24.,11.,-,-,-,-,-,0,172,432.
