date,event,C,teams,place,cost,cost points,bp,bp points,ed,ed points,acc,acc points,sp,sp points,autox,autox points,endu,endu points,fuel,fuel points,pen,total,wrl
2023.08,Alpe Adria,0.87,11,6.,10.,65.5,6.,66.9,9.,76.0,10.,38.1,9.,50.3,9.,33.5,6.,135.8,2.,92.0,-30,528,98.
2023.08,Germany,0.85,27,10.,24.,36.0,8.,56.23,20.,40.0,12.,35.44,10.,24.89,11.,36.78,8.,99.85,4.,8.39,0,338,197.
2023.07,Austria,0.89,21,16.,15.,48.0,16.,17.5,15.,48.0,3.,37.7,9.,32.1,11.,17.5,-,0,-,0,-30,171,187.
2021.08,Germany,0.93,21,9.,7.,80.75,11.,56.83,11.,85.0,7.,60.38,11.,30.33,12.,25.25,9.,177.51,2.,94.53,0,611,106.
2021.07,Austria,0.93,27,6.,13.,72.8,14.,47.3,14.,76.6,10.,47.6,13.,31.0,12.,35.8,7.,124.5,5.,79.6,0,515,167.
2021.07,Netherlands,0.91,26,14.,7.,89.65,13.,58.27,19.,37.8,5.,57.36,11.,51.04,11.,30.9,-,0,-,0,0,325,224.
2019.08,Czech Republic,0.88,33,19.,9.,83.0,12.,61.0,19.,78.0,3.,71.88,19.,44.6,11.,63.42,-,0,-,0,0,402,201.
2019.08,Germany,0.97,60,32.,34.,74.64,14.,64.49,33.,75.0,12.,61.19,20.,45.95,29.,34.93,-,0,-,0,0,356,201.
2019.08,Austria,0.95,34,13.,21.,66.1,27.,43.3,25.,73.7,9.,47.9,23.,8.2,18.,9.6,7.,154.7,-,0,0,404,211.
2018.08,Germany,0.97,57,42.,34.,70.0,29.,52.34,35.,70.0,29.,41.67,36.,17.85,42.,4.5,-,0,-,0,0,256,255.
2018.08,Austria,0.94,30,19.,7.,91.0,14.,46.1,19.,81.0,19.,3.5,10.,56.2,21.,15.1,-,0,-,0,0,293,193.
2017.08,Germany,0.97,64,13.,18.,85.0,29.,52.1,28.,85.0,23.,50.01,22.,43.1,39.,23.26,13.,161.99,12.,49.95,0,550,165.
2017.08,Austria,0.97,31,24.,15.,86.0,10.,57.7,23.,84.4,25.,3.5,21.,39.0,14.,4.5,-,0,-,0,0,275,280.
2016.08,Germany,0.99,73,46.,57.,39.78,29.,51.52,39.,75.0,59.,12.42,4.,57.01,48.,19.61,-,0,-,0,0,255,292.
2015.08,Germany,0.97,71,48.,27.,67.57,51.,39.93,50.,65.0,48.,16.13,38.,30.03,37.,8.39,-,0,-,0,0,227,257.
2014.08,Germany,0.98,74,45.,44.,62.02,36.,48.42,46.,70.0,52.,21.35,14.,42.53,45.,4.5,-,0,-,0,0,249,170.
2013.08,Germany,0.97,74,22.,6.,83.1,38.,48.3,36.,90.0,39.,51.5,14.,49.6,41.,28.7,24.,125.4,15.,72.8,0,550,63.
2012.08,Germany,0.98,76,15.,2.,84.68,11.,66.2,17.,95.0,25.,51.27,2.,71.14,16.,70.53,20.,194.87,13.,74.99,0,709,63.
2012.07,Austria,0.95,37,24.,10.,65.5,14.,58.6,24.,80.0,25.,25.7,25.,19.0,17.,49.7,-,0,22.,22.0,0,320,140.
2012.07,United Kingdom,0.95,97,16.,18.,70.7,14.,60.7,36.,86.0,-,0,36.,21.4,25.,15.8,13.,179.1,6.,58.0,-2,490,103.
2011.08,Germany,0.96,74,30.,55.,50.06,20.,61.48,33.,70.0,30.,48.12,10.,60.46,17.,58.31,-,0,23.,49.91,0,398,87.
2011.07,Austria,0.94,27,10.,2.,77.2,9.,65.2,19.,70.0,15.,51.1,12.,39.6,15.,28.6,8.,85.0,7.,18.6,0,435,57.
2010.08,Austria,0.93,27,7.,3.,87.7,9.,55.0,8.,110.0,8.,66.1,4.,44.8,16.,113.8,8.,239.1,7.,13.5,0,730,26.
2010.08,Germany,0.97,75,10.,2.,84.84,36.,55.77,18.,90.0,8.,62.67,3.,62.03,15.,75.18,11.,195.68,18.,57.19,0,683,48.
2009.08,Germany,0.98,77,42.,40.,65.97,17.,65.01,34.,80.0,25.,58.25,26.,49.1,44.,38.51,-,0,-,0,0,357,115.
2008.08,Germany,0.94,77,32.,18.,87.9,12.,65.65,14.,110.0,26.,51.07,22.,38.36,19.,104.45,-,0,-,0,0,457,67.
2008.07,United Kingdom,0.95,72,14.,28.,64.0,38.,41.97,13.,114.0,33.,25.22,26.,23.55,-,0,11.,208.64,-,0,0,477,42.
2007.08,Germany,0.95,53,7.,52.,33.04,15.,60.09,7.,120.0,7.,64.16,9.,39.44,12.,111.77,3.,330.24,18.,3.61,0,762,31.
2007.07,United Kingdom,0.97,69,25.,9.,80.13,4.,68.64,21.,95.0,36.,19.23,5.,42.09,18.,83.34,-,0,-,0,0,388,59.
2006.08,Germany,0.94,38,9.,3.,78.88,26.,49.8,13.,100.0,5.,66.03,8.,40.15,11.,114.0,13.,236.36,13.,6.85,0,692,15.
2006.07,United Kingdom,0.93,58,6.,11.,79.0,17.,62.7,21.,88.0,19.,47.87,16.,33.46,9.,108.03,3.,327.14,25.,0.32,0,747,10.
2005.07,United Kingdom,0.93,57,6.,27.,68.53,5.,70.97,11.,121.0,4.,66.75,23.,28.04,19.,101.2,4.,305.35,16.,5.19,0,767,13.
2004.05,Michigan,1.00,129,20.,37.,75.71,5.,70.7,48.,80.0,31.,54.03,9.,46.19,73.,30.31,14.,243.17,-,0,0,600,31.
2003.07,United Kingdom,0.86,34,4.,2.,88.0,1.,75.0,4.,145.0,4.,58.65,3.,44.5,5.,101.44,-,0,-,0,0,513,33.
2002.12,Australia,0.87,18,8.,1.,85.5,5.,69.86,11.,96.0,3.,63.86,4.,45.03,8.,100.41,8.,203.59,-,0,0,664,31.
2002.07,United Kingdom,0.87,35,9.,2.,94.0,4.,69.2,17.,80.0,17.,30.18,14.,17.07,21.,70.39,7.,247.13,-,0,0,608,39.
2001.12,Australia,0.85,18,7.,3.,75.1,12.,61.1,9.,119.0,-,0,6.,22.2,6.,74.5,7.,185.7,-,0,0,538,50.
2001.07,United Kingdom,0.86,23,17.,1.,91.0,18.,50.6,17.,78.0,15.,20.51,13.,1.44,-,0,-,0,-,0,0,242,91.
