date,event,C,teams,place,cost,bp,ed,acc,sp,autox,endu,fuel,pen,total,wrl
2012,Germany,0.98,76,34.,62.,45.,39.,-,-,46.,28.,11.,0,430,102.
2011,Japan,0.95,65,19.,63.,14.,28.,1.,24.,11.,15.,17.,0,512,77.
