date,event,C,teams,place,cost,cost points,bp,bp points,ed,ed points,acc,acc points,sp,sp points,autox,autox points,endu,endu points,fuel,fuel points,pen,total,wrl
2022.05,Michigan,0.93,89,28.,77.,40.6,71.,37.6,56.,60.0,9.,81.1,25.,41.6,40.,67.1,23.,103.4,18.,58.9,0,490,163.
2019.05,Michigan,0.97,108,79.,40.,64.5,49.,54.8,79.,55.0,74.,34.4,69.,16.4,73.,35.5,75.,5.0,-,0,0,266,234.
2018.05,Michigan,0.97,114,34.,20.,69.2,57.,51.9,48.,60.0,18.,80.0,21.,40.1,23.,56.8,35.,54.0,50.,23.0,0,435,145.
2017.05,Michigan,0.98,109,63.,10.,71.5,40.,52.4,51.,70.0,48.,63.2,44.,31.8,67.,39.6,83.,8.0,-,0,0,336,155.
2016.05,Michigan,0.98,114,39.,55.,64.1,60.,48.5,74.,60.0,25.,57.5,20.,30.3,66.,48.6,14.,203.0,-,0,0,512,127.
2015.05,Michigan,0.95,108,33.,26.,78.1,11.,63.7,31.,85.0,46.,39.5,40.,12.9,54.,60.8,23.,129.3,-,0,0,469,172.
2014.05,Michigan,0.97,107,81.,40.,69.9,30.,62.0,38.,80.0,79.,4.4,67.,2.5,-,0,-,0,-,0,0,219,264.
2013.05,Michigan,0.97,104,35.,35.,70.6,14.,61.1,39.,80.0,26.,47.7,30.,24.2,30.,93.7,46.,19.0,22.,44.9,0,441,180.
2012.05,Michigan,0.98,104,82.,12.,81.6,52.,44.7,44.,70.0,-,0,-,0,-,0,87.,1.0,-,0,0,197,243.
2011.05,Michigan,0.97,97,36.,8.,89.3,35.,59.0,15.,100.0,42.,41.2,19.,41.2,43.,48.1,42.,23.0,-,0,0,402,146.
2010.05,Michigan,0.96,101,49.,1.,94.9,16.,62.5,4.,110.0,-,0,-,0,26.,71.6,-,0,-,0,0,339,121.
2009.05,Michigan,0.97,90,23.,6.,86.4,15.,61.2,2.,120.0,44.,38.5,4.,37.9,6.,113.0,-,0,-,0,0,457,49.
2008.05,Michigan,1.00,104,17.,16.,84.2,61.,44.6,10.,110.0,35.,48.7,48.,22.1,29.,98.1,19.,214.2,-,0,0,622,20.
2007.05,Michigan,0.99,105,17.,9.,86.17,65.,44.42,4.,120.0,4.,69.73,2.,48.03,44.,82.87,25.,186.73,-,0,0,638,10.
2006.05,Michigan,0.99,118,2.,45.,80.89,31.,57.18,1.,150.0,1.,75.0,5.,40.13,39.,69.71,15.,313.08,-,0,0,786,2.
2005.05,Michigan,0.99,114,6.,63.,75.51,21.,61.62,3.,135.0,7.,61.96,22.,34.64,9.,105.89,10.,314.91,-,0,0,790,6.
2004.05,Michigan,1.00,129,6.,67.,70.96,35.,56.6,12.,110.0,2.,74.16,4.,48.37,28.,82.58,4.,346.49,-,0,0,789,26.
2003.05,Michigan,1.00,111,56.,47.,75.75,95.,27.36,43.,80.0,11.,54.55,56.,2.5,44.,66.61,-,0,-,0,0,307,87.
2002.05,Michigan,0.99,121,112.,99.,58.02,-,0,76.,60.0,-,0,-,0,-,0,-,0,-,0,0,118,56.
2001.07,United Kingdom,0.86,23,5.,11.,64.0,13.,57.6,5.,125.0,1.,75.0,9.,18.87,7.,104.11,6.,316.79,-,0,0,761,19.
2001.05,Michigan,1.00,108,23.,68.,71.82,36.,55.7,5.,120.0,3.,64.47,15.,33.4,3.,137.67,-,0,-,0,0,483,32.
2000.05,Michigan,0.99,94,27.,74.,53.14,59.,40.69,13.,125.0,2.,73.26,-,0,30.,49.48,25.,4.58,-,0,0,346,41.
1998.05,Michigan,1.00,81,40.,44.,37.71,41.,50.36,56.,90.0,12.,56.67,22.,34.53,8.,124.54,-,0,-,0,0,394,34.
1997.05,Michigan,0.98,66,21.,29.,22.04,21.,58.45,7.,125.0,1.,75.0,4.,38.39,8.,115.86,35.,10.17,-,0,0,445,26.
1996.05,Michigan,0.99,68,16.,39.,8.22,27.,59.31,8.,131.0,5.,58.9,2.,43.64,2.,147.69,-,0,-,0,0,449,31.
1995.05,Michigan,0.99,69,43.,50.,-12.56,28.,48.03,48.,71.0,8.,60.67,2.,46.35,41.,31.22,-,0,-,0,0,245,44.
1994.05,Michigan,0.96,58,33.,52.,-54.67,37.,50.15,23.,95.0,-,0,31.,27.13,41.,60.36,15.,154.83,21.,7.21,0,340,32.
