date,event,C,teams,place,cost,bp,ed,acc,sp,autox,endu,fuel,pen,total,wrl
2020,India,0.85,41,4.,2.,10.,14.,2.,1.,2.,5.,4.,0,571,180.
2019,Germany,0.97,60,33.,16.,12.,37.,31.,26.,45.,20.,-,0,320,260.
2019,Austria,0.95,34,25.,4.,16.,26.,19.,20.,20.,-,-,-10,238,277.
2019,India,0.85,54,6.,1.,13.,10.,5.,3.,4.,-,-,0,415,222.
2018,East,0.92,28,26.,14.,6.,26.,22.,24.,26.,-,-,0,237,248.
2018,India,0.85,54,5.,11.,5.,4.,5.,3.,8.,6.,5.,-30,533,120.
