date,event,C,teams,place,cost,cost points,bp,bp points,ed,ed points,acc,acc points,sp,sp points,autox,autox points,endu,endu points,fuel,fuel points,pen,total,wrl
2023.05,Michigan,0.95,114,45.,55.,59.0,44.,47.3,24.,90.0,17.,79.4,39.,34.5,18.,97.4,54.,10.0,-,0,0,418,127.
2022.05,Michigan,0.93,89,17.,78.,40.3,10.,67.0,27.,80.0,28.,55.9,53.,8.0,21.,95.4,11.,187.5,33.,43.2,0,577,106.
2019.06,Lincoln,0.92,76,21.,23.,69.0,31.,57.5,9.,110.0,20.,50.5,29.,10.5,4.,119.1,41.,9.0,21.,60.7,0,486,151.
2019.05,Michigan,0.97,108,54.,58.,62.2,45.,56.2,19.,90.0,37.,66.9,77.,13.7,22.,77.0,88.,2.0,-,0,0,368,165.
2018.06,Lincoln,0.93,66,22.,50.,61.1,24.,58.1,8.,110.0,6.,77.1,32.,44.5,12.,89.4,27.,12.0,24.,25.9,-10,468,143.
2018.05,Michigan,0.97,114,104.,98.,56.3,63.,48.9,17.,80.0,-,0,-,0,-,0,-,0,-,0,-10,175,149.
2017.06,Lincoln,0.92,70,3.,19.,75.1,9.,62.9,7.,110.0,8.,89.3,10.,50.7,11.,94.9,3.,227.7,9.,80.4,0,791,53.
2017.05,Michigan,0.98,109,31.,24.,69.1,73.,42.9,18.,100.0,24.,77.9,56.,22.9,27.,72.2,38.,67.0,29.,69.5,0,522,102.
2016.06,Lincoln,0.92,69,20.,7.,80.5,9.,65.6,15.,90.0,6.,62.6,21.,25.8,20.,109.9,28.,7.0,17.,56.0,0,498,121.
2016.05,Michigan,0.98,114,65.,8.,73.8,47.,50.7,12.,100.0,51.,45.4,76.,6.6,20.,85.1,75.,13.0,-,0,0,374,112.
2015.08,Germany,0.97,71,20.,26.,69.94,65.,32.88,8.,115.0,16.,56.72,37.,31.58,23.,37.51,17.,111.88,29.,2.0,0,458,59.
2015.06,Lincoln,0.94,64,4.,38.,62.6,10.,67.1,23.,86.0,5.,71.4,23.,25.0,20.,101.6,2.,287.0,27.,50.8,0,751,31.
2015.05,Michigan,0.95,108,52.,72.,69.0,36.,56.1,7.,115.0,-,0,-,0,11.,100.9,45.,18.0,-,0,-10,349,55.
2014.06,Lincoln,0.94,66,1.,63.,49.7,41.,51.8,1.,150.0,2.,61.7,8.,44.3,1.,150.0,2.,297.0,11.,80.3,0,884,12.
2014.05,Michigan,0.97,107,11.,84.,57.7,17.,65.6,10.,110.0,6.,64.2,17.,32.0,14.,103.6,11.,194.5,23.,60.0,0,688,31.
2013.08,Austria,0.97,39,14.,32.,36.42,16.,61.5,10.,115.0,12.,37.2,16.,5.13,22.,59.81,13.,164.67,14.,72.34,-5,547,43.
2013.06,Lincoln,0.93,60,4.,50.,51.6,11.,66.2,2.,145.0,6.,60.1,22.,27.8,11.,133.6,6.,268.2,7.,73.1,0,826,28.
2013.05,Michigan,0.97,104,28.,94.,54.8,4.,66.6,10.,100.0,7.,59.0,41.,19.0,4.,136.1,54.,15.0,28.,38.2,0,489,58.
2012.06,Lincoln,0.94,65,1.,39.,61.8,3.,71.9,2.,148.0,6.,65.8,21.,30.2,2.,129.8,1.,300.0,17.,54.2,0,862,32.
2012.05,Michigan,0.98,104,56.,93.,55.1,62.,41.1,11.,100.0,-,0,52.,19.4,11.,86.2,84.,2.0,-,0,0,304,123.
2011.06,California,0.95,60,18.,38.,48.9,15.,62.8,8.,110.0,8.,61.9,8.,35.7,2.,137.6,37.,11.0,-,0,0,468,58.
2011.05,Michigan,0.97,97,9.,87.,52.9,4.,72.2,37.,80.0,12.,60.6,32.,33.7,1.,150.0,9.,238.8,22.,29.7,0,718,37.
2010.06,California,0.94,56,23.,22.,68.1,4.,65.6,5.,125.0,22.,44.3,-,0,9.,90.1,-,0,-,0,0,393,77.
2010.05,Michigan,0.96,101,19.,51.,74.5,5.,68.7,4.,110.0,33.,48.6,-,0,-,0,10.,229.8,21.,54.3,0,586,31.
2009.06,California,0.93,45,3.,33.,47.0,13.,64.3,3.,130.0,26.,41.2,24.,24.5,2.,147.3,2.,361.0,-,0,0,815,29.
2009.05,Michigan,0.97,90,31.,78.,53.7,32.,52.7,6.,110.0,56.,27.8,16.,29.6,3.,129.2,-,0,-,0,0,403,92.
2008.05,Michigan,1.00,104,72.,95.,65.1,103.,6.1,37.,80.0,-,0,-,0,25.,109.4,-,0,-,0,0,261,65.
2007.06,California,0.95,59,2.,28.,66.0,5.,71.13,5.,125.0,10.,63.67,14.,35.01,9.,124.26,2.,353.87,-,0,0,839,7.
2007.05,Michigan,0.99,105,10.,91.,66.0,27.,58.89,4.,120.0,17.,60.65,24.,36.81,40.,86.93,10.,276.39,-,0,0,706,18.
2006.06,California,0.97,49,15.,39.,64.73,15.,58.56,18.,70.0,7.,67.2,17.,34.01,1.,150.0,19.,111.06,-,0,0,556,25.
2006.05,Michigan,0.99,118,4.,97.,68.4,30.,58.01,40.,70.0,9.,57.9,12.,26.49,3.,141.65,8.,333.24,-,0,0,756,6.
2005.05,Michigan,0.99,114,12.,82.,71.56,70.,45.81,14.,100.0,62.,38.74,33.,30.19,16.,100.66,9.,322.95,-,0,0,710,21.
2004.05,Michigan,1.00,129,35.,101.,61.92,40.,55.0,12.,110.0,17.,60.9,67.,15.22,58.,42.23,38.,84.37,-,0,0,430,42.
2003.05,Michigan,1.00,111,17.,67.,68.07,11.,64.82,15.,100.0,50.,33.08,56.,2.5,31.,84.19,20.,158.26,-,0,0,511,24.
2002.05,Michigan,0.99,121,23.,56.,72.0,41.,49.4,46.,80.0,34.,47.58,45.,14.37,51.,29.24,19.,224.21,-,0,0,517,31.
2001.05,Michigan,1.00,108,18.,75.,68.53,52.,48.6,34.,80.0,8.,56.85,32.,16.78,42.,50.96,16.,230.22,-,0,0,552,30.
2000.05,Michigan,0.99,94,57.,32.,68.07,56.,41.5,29.,90.0,-,0,-,0,44.,16.75,-,0,-,0,0,216,55.
1999.05,Michigan,1.00,89,24.,34.,51.03,38.,49.24,41.,80.0,35.,41.06,62.,7.2,30.,77.05,23.,164.56,-,0,0,470,44.
1998.05,Michigan,1.00,81,66.,63.,18.9,57.,44.54,32.,115.0,-,0,-,0,58.,16.73,-,0,-,0,0,195,70.
1997.05,Michigan,0.98,66,38.,10.,43.02,49.,45.98,30.,85.0,-,0,25.,16.83,28.,50.55,-,0,-,0,0,241,64.
1996.05,Michigan,0.99,68,59.,43.,3.64,38.,52.52,62.,50.1,-,0,-,0,-,0,-,0,-,0,0,106,77.
1995.05,Michigan,0.99,69,51.,61.,-43.19,15.,59.5,65.,15.0,27.,40.54,34.,19.52,32.,67.69,-,0,-,0,0,159,64.
1994.05,Michigan,0.96,58,53.,46.,-27.56,48.,38.27,36.,80.0,-,0,-,0,43.,45.64,-,0,-,0,0,136,49.
