date,event,C,teams,place,cost,bp,ed,acc,sp,autox,endu,fuel,pen,total,wrl
2022,India,0.85,15,12.,13.,14.,4.,-,-,-,-,-,0,200,399.
2019,India,0.85,54,20.,23.,21.,29.,-,-,-,-,-,0,164,444.
