date,event,C,teams,place,cost,bp,ed,acc,sp,autox,endu,fuel,pen,total,wrl
2018,Japan,0.95,86,32.,80.,60.,60.,53.,36.,38.,5.,42.,-20,494,183.
2017,Japan,0.92,83,57.,61.,11.,24.,55.,30.,59.,61.,-,0,237,315.
2016,Japan,0.94,83,40.,71.,49.,70.,-,-,22.,37.,8.,0,262,307.
2015,Japan,0.95,75,43.,64.,65.,66.,40.,40.,1.,27.,8.,0,254,376.
2014,Japan,0.93,75,66.,60.,68.,55.,-,-,-,-,-,0,64,489.
2013,Japan,0.93,69,67.,58.,64.,65.,-,-,-,-,-,0,53,485.
2012,Japan,0.94,68,68.,68.,63.,63.,-,-,-,-,-,0,9,491.
2011,Japan,0.95,65,63.,58.,19.,-,46.,43.,45.,-,-,0,71,457.
