date,event,C,teams,place,cost,cost points,bp,bp points,ed,ed points,acc,acc points,sp,sp points,autox,autox points,endu,endu points,fuel,fuel points,pen,total,wrl
2018.09,Japan,0.95,86,63.,-,0,76.,18.75,56.,52.0,41.,51.5,58.,3.5,59.,10.68,45.,101.76,49.,31.86,-100,170,493.
2017.06,Lincoln,0.92,70,70.,70.,32.4,45.,46.0,67.,10.0,-,0,-,0,-,0,-,0,-,0,-40,48,529.
2016.06,Lincoln,0.92,69,68.,68.,-43.3,38.,49.3,55.,40.0,-,0,-,0,-,0,-,0,-,0,0,46,484.
2014.07,United Kingdom,0.98,90,73.,75.,28.4,86.,20.9,51.,80.0,-,0,-,0,-,0,-,0,-,0,0,129,435.
2014.05,Michigan,0.97,107,99.,63.,64.6,102.,27.5,97.,40.0,-,0,-,0,-,0,-,0,-,0,0,132,454.
2011.07,United Kingdom,0.95,77,76.,68.,44.0,66.,36.0,66.,28.0,-,0,-,0,-,0,27.,54.7,77.,-100.0,-52,11,402.
2010.12,Australia,0.90,27,20.,11.,65.7,19.,50.4,25.,42.0,14.,12.0,-,0,15.,19.6,-,0,-,0,0,190,299.
2009.09,Japan,0.92,58,30.,30.,39.5,53.,15.79,48.,43.0,30.,24.85,18.,21.9,24.,72.78,25.,104.96,-,0,0,323,256.
2009.05,Michigan,0.97,90,75.,80.,52.1,34.,52.0,50.,60.0,-,0,-,0,-,0,-,0,-,0,0,164,295.
2008.09,Japan,0.91,62,32.,15.,61.29,27.,33.75,44.,94.14,-,0,-,0,22.,55.23,-,0,-,0,0,244,270.
2008.07,United Kingdom,0.95,72,59.,42.,56.0,56.,33.17,62.,33.0,-,0,-,0,31.,7.5,-,0,-,0,0,130,273.
2008.05,Michigan,1.00,104,96.,48.,78.9,81.,37.0,91.,40.0,-,0,-,0,-,0,-,0,-,0,0,156,224.
2007.09,Japan,0.92,58,25.,5.,79.43,25.,37.5,53.,62.2,-,0,-,0,-,0,18.,174.6,-,0,0,354,189.
2007.07,United Kingdom,0.97,69,42.,30.,69.52,47.,40.68,55.,32.0,31.,37.41,34.,23.19,36.,13.34,-,0,-,0,0,216,193.
2006.05,Michigan,0.99,118,51.,23.,85.11,90.,35.05,73.,50.0,75.,10.2,40.,2.5,76.,7.5,36.,166.13,-,0,0,356,141.
2005.05,Michigan,0.99,114,86.,89.,69.15,100.,32.99,77.,60.0,61.,38.86,71.,15.86,79.,7.5,-,0,-,0,0,224,157.
2004.09,Japan,0.86,27,13.,5.,76.8,17.,48.4,5.,88.0,9.,45.82,12.,17.6,13.,45.72,-,0,-,0,0,322,138.
2004.07,United Kingdom,0.90,53,41.,8.,79.0,45.,34.02,44.,50.0,33.,20.11,33.,4.73,28.,19.3,-,0,15.,3.01,0,210,157.
2004.05,Michigan,1.00,129,109.,24.,78.31,104.,33.8,79.,60.0,-,0,-,0,-,0,-,0,-,0,0,172,135.
2003.05,Michigan,1.00,111,50.,69.,66.74,88.,31.39,71.,60.0,44.,37.91,56.,2.5,74.,7.5,25.,128.4,-,0,0,334,95.
2002.05,Michigan,0.99,121,73.,45.,73.71,110.,19.0,18.,100.0,68.,20.43,-,0,-,0,-,0,-,0,0,213,123.
2001.05,Michigan,1.00,108,99.,88.,63.82,-,0,63.,60.0,-,0,-,0,-,0,-,0,-,0,0,124,120.
