date,event,C,teams,place,cost,cost points,bp,bp points,ed,ed points,acc,acc points,sp,sp points,autox,autox points,endu,endu points,fuel,fuel points,pen,total,wrl
2019.06,Lincoln,0.92,76,37.,35.,66.0,38.,54.7,21.,90.0,10.,64.3,33.,3.5,38.,69.5,53.,3.0,-,0,0,351,245.
2018.05,Michigan,0.97,114,74.,65.,62.1,39.,59.6,48.,60.0,-,0,-,0,-,0,30.,58.9,47.,28.8,0,269,202.
2017.06,Lincoln,0.92,70,39.,58.,62.4,27.,56.4,16.,100.0,39.,53.1,44.,3.5,39.,58.1,36.,15.0,32.,31.5,0,380,126.
2016.05,Michigan,0.98,114,34.,107.,52.7,63.,47.3,39.,80.0,30.,54.0,25.,27.0,59.,52.2,37.,158.0,34.,66.4,0,538,72.
2015.06,Lincoln,0.94,64,8.,46.,59.1,33.,55.0,13.,101.0,13.,58.9,28.,20.3,14.,112.1,7.,230.0,25.,56.8,-10,683,89.
2014.05,Michigan,0.97,107,84.,39.,70.9,38.,59.0,15.,100.0,-,0,-,0,71.,7.5,59.,12.0,-,0,-50,200,223.
2013.06,Lincoln,0.93,60,21.,25.,68.1,23.,60.6,26.,90.0,29.,40.9,34.,18.6,31.,91.2,18.,169.3,32.,1.9,0,541,127.
2012.05,Michigan,0.98,104,57.,25.,75.6,64.,40.3,44.,70.0,27.,52.5,47.,20.8,45.,27.3,48.,16.0,-,0,0,302,200.
2010.06,California,0.94,56,21.,46.,44.8,20.,55.5,26.,79.0,21.,45.0,30.,8.5,30.,11.7,14.,170.5,14.,21.7,0,437,191.
2010.05,Michigan,0.96,101,68.,63.,70.1,86.,32.9,41.,80.0,56.,30.2,54.,15.2,56.,7.5,-,0,-,0,0,236,301.
2009.05,Michigan,0.97,90,86.,81.,50.8,86.,21.8,76.,25.0,-,0,-,0,-,0,-,0,-,0,0,98,379.
2007.05,Michigan,0.99,105,93.,99.,61.34,94.,29.79,94.,40.0,59.,34.15,-,0,81.,7.5,-,0,-,0,0,173,251.
2004.05,Michigan,1.00,129,111.,1.,90.1,121.,20.4,79.,60.0,-,0,-,0,-,0,-,0,-,0,0,170,144.
2002.05,Michigan,0.99,121,45.,1.,90.3,69.,40.5,18.,100.0,-,0,33.,20.26,35.,62.0,-,0,-,0,0,313,109.
2001.05,Michigan,1.00,108,104.,92.,61.28,-,0,-,0,-,0,-,0,-,0,-,0,-,0,0,61,129.
2000.05,Michigan,0.99,94,87.,75.,52.98,84.,14.53,-,0,-,0,-,0,-,0,-,0,-,0,0,68,112.
1997.05,Michigan,0.98,66,36.,12.,39.86,63.,33.36,24.,100.0,24.,28.73,-,0,27.,55.27,-,0,-,0,0,257,46.
1995.05,Michigan,0.99,69,39.,47.,-8.96,61.,9.41,60.,47.0,35.,27.8,26.,24.83,33.,64.82,36.,78.78,31.,17.16,0,261,47.
